model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
WordPhonemeFreq@1101@One;SVM;54.98;54.92;54.92;56.15;"              precision    recall  f1-score   support

          -1       0.53      0.61      0.57        41
           0       0.46      0.46      0.46        41
           1       0.66      0.56      0.61        41

    accuracy                           0.54       123
   macro avg       0.55      0.54      0.55       123
weighted avg       0.55      0.54      0.55       123
";"[[25 16  6]
 [10 19 12]
 [ 6  6 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:25 sec
WordPhonemeFreq@1101@All;RandomForest;52.38;53.18;52.2;53.55;"              precision    recall  f1-score   support

          -1       0.49      0.59      0.53        41
           0       0.44      0.41      0.43        41
           1       0.60      0.51      0.55        41

    accuracy                           0.50       123
   macro avg       0.51      0.50      0.50       123
weighted avg       0.51      0.50      0.50       123
";"[[24 17  8]
 [10 17 12]
 [ 7  7 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:4 sec
WordPhonemeFreq@1101@One;RandomForest;53.26;52.56;53.02;53.68;"              precision    recall  f1-score   support

          -1       0.44      0.59      0.51        41
           0       0.43      0.39      0.41        41
           1       0.69      0.54      0.60        41

    accuracy                           0.50       123
   macro avg       0.52      0.50      0.51       123
weighted avg       0.52      0.50      0.51       123
";"[[24 21  9]
 [11 16 10]
 [ 6  4 22]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:15 sec
WordPhonemeFreq@1101@All;LogisticRegression;55.18;55.77;55.77;55.76;"              precision    recall  f1-score   support

          -1       0.47      0.63      0.54        41
           0       0.43      0.32      0.37        41
           1       0.55      0.51      0.53        41

    accuracy                           0.49       123
   macro avg       0.49      0.49      0.48       123
weighted avg       0.49      0.49      0.48       123
";"[[26 17 12]
 [ 9 13  8]
 [ 6 11 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:27 sec
WordPhonemeFreq@1101@One;LogisticRegression;56.57;57.13;57.13;56.73;"              precision    recall  f1-score   support

          -1       0.56      0.66      0.61        41
           0       0.54      0.49      0.51        41
           1       0.66      0.61      0.63        41

    accuracy                           0.59       123
   macro avg       0.59      0.59      0.58       123
weighted avg       0.59      0.59      0.58       123
";"[[27 14  7]
 [ 8 20  9]
 [ 6  7 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:47 sec
WordPhonemeFreq@1110@All;SVM;52.88;53.04;53.04;54.24;"              precision    recall  f1-score   support

          -1       0.46      0.59      0.52        41
           0       0.46      0.41      0.44        41
           1       0.59      0.49      0.53        41

    accuracy                           0.50       123
   macro avg       0.50      0.50      0.50       123
weighted avg       0.50      0.50      0.50       123
";"[[24 15 13]
 [12 17  8]
 [ 5  9 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:52 sec
WordPhonemeFreq@1110@One;SVM;54.98;54.92;54.92;56.15;"              precision    recall  f1-score   support

          -1       0.53      0.61      0.57        41
           0       0.46      0.46      0.46        41
           1       0.66      0.56      0.61        41

    accuracy                           0.54       123
   macro avg       0.55      0.54      0.55       123
weighted avg       0.55      0.54      0.55       123
";"[[25 16  6]
 [10 19 12]
 [ 6  6 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:20 sec
WordPhonemeFreq@1110@All;RandomForest;52.09;53.1;52.82;52.21;"              precision    recall  f1-score   support

          -1       0.54      0.63      0.58        41
           0       0.51      0.49      0.50        41
           1       0.67      0.59      0.62        41

    accuracy                           0.57       123
   macro avg       0.57      0.57      0.57       123
weighted avg       0.57      0.57      0.57       123
";"[[26 14  8]
 [10 20  9]
 [ 5  7 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:17 sec
WordPhonemeFreq@1110@One;RandomForest;53.47;53.84;53.46;52.9;"              precision    recall  f1-score   support

          -1       0.55      0.76      0.64        41
           0       0.55      0.41      0.47        41
           1       0.64      0.56      0.60        41

    accuracy                           0.58       123
   macro avg       0.58      0.58      0.57       123
weighted avg       0.58      0.58      0.57       123
";"[[31 16  9]
 [ 5 17  9]
 [ 5  8 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:5 sec
WordPhonemeFreq@1110@All;LogisticRegression;55.18;55.77;55.77;55.76;"              precision    recall  f1-score   support

          -1       0.47      0.63      0.54        41
           0       0.43      0.32      0.37        41
           1       0.55      0.51      0.53        41

    accuracy                           0.49       123
   macro avg       0.49      0.49      0.48       123
weighted avg       0.49      0.49      0.48       123
";"[[26 17 12]
 [ 9 13  8]
 [ 6 11 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:37 sec
WordPhonemeFreq@1110@One;LogisticRegression;56.57;57.13;57.13;56.73;"              precision    recall  f1-score   support

          -1       0.56      0.66      0.61        41
           0       0.54      0.49      0.51        41
           1       0.66      0.61      0.63        41

    accuracy                           0.59       123
   macro avg       0.59      0.59      0.58       123
weighted avg       0.59      0.59      0.58       123
";"[[27 14  7]
 [ 8 20  9]
 [ 6  7 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:33 sec
WordPhonemeFreq@1111@All;SVM;52.97;53.25;53.25;54.31;"              precision    recall  f1-score   support

          -1       0.48      0.61      0.54        41
           0       0.49      0.44      0.46        41
           1       0.59      0.49      0.53        41

    accuracy                           0.51       123
   macro avg       0.52      0.51      0.51       123
weighted avg       0.52      0.51      0.51       123
";"[[25 14 13]
 [11 18  8]
 [ 5  9 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:1 sec
WordPhonemeFreq@1111@One;SVM;55.11;55.14;55.14;56.04;"              precision    recall  f1-score   support

          -1       0.54      0.61      0.57        41
           0       0.42      0.46      0.44        41
           1       0.69      0.54      0.60        41

    accuracy                           0.54       123
   macro avg       0.55      0.54      0.54       123
weighted avg       0.55      0.54      0.54       123
";"[[25 16  5]
 [12 19 14]
 [ 4  6 22]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:54 sec
WordPhonemeFreq@1111@All;RandomForest;52.24;53.91;53.98;52.79;"              precision    recall  f1-score   support

          -1       0.53      0.59      0.56        41
           0       0.41      0.41      0.41        41
           1       0.62      0.56      0.59        41

    accuracy                           0.52       123
   macro avg       0.52      0.52      0.52       123
weighted avg       0.52      0.52      0.52       123
";"[[24 16  5]
 [11 17 13]
 [ 6  8 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:29 sec
WordPhonemeFreq@1111@One;RandomForest;53.95;53.68;54.75;54.89;"              precision    recall  f1-score   support

          -1       0.51      0.68      0.58        41
           0       0.47      0.41      0.44        41
           1       0.72      0.56      0.63        41

    accuracy                           0.55       123
   macro avg       0.57      0.55      0.55       123
weighted avg       0.57      0.55      0.55       123
";"[[28 19  8]
 [ 9 17 10]
 [ 4  5 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:33 sec
WordPhonemeFreq@1111@All;LogisticRegression;54.82;55.44;55.44;55.37;"              precision    recall  f1-score   support

          -1       0.49      0.63      0.55        41
           0       0.46      0.32      0.38        41
           1       0.55      0.56      0.55        41

    accuracy                           0.50       123
   macro avg       0.50      0.50      0.49       123
weighted avg       0.50      0.50      0.49       123
";"[[26 16 11]
 [ 8 13  7]
 [ 7 12 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:56 sec
WordPhonemeFreq@1111@One;LogisticRegression;57.65;58.29;58.29;57.86;"              precision    recall  f1-score   support

          -1       0.55      0.66      0.60        41
           0       0.53      0.46      0.49        41
           1       0.63      0.59      0.61        41

    accuracy                           0.57       123
   macro avg       0.57      0.57      0.57       123
weighted avg       0.57      0.57      0.57       123
";"[[27 15  7]
 [ 7 19 10]
 [ 7  7 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:55 sec
WordPhoneme@0001@All;SVM;57.15;57.15;57.15;57.99;"              precision    recall  f1-score   support

          -1       0.52      0.61      0.56        41
           0       0.42      0.44      0.43        41
           1       0.75      0.59      0.66        41

    accuracy                           0.54       123
   macro avg       0.56      0.54      0.55       123
weighted avg       0.56      0.54      0.55       123
";"[[25 18  5]
 [13 18 12]
 [ 3  5 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:55 sec
WordPhoneme@0001@One;SVM;57.15;57.15;57.15;57.99;"              precision    recall  f1-score   support

          -1       0.52      0.61      0.56        41
           0       0.42      0.44      0.43        41
           1       0.75      0.59      0.66        41

    accuracy                           0.54       123
   macro avg       0.56      0.54      0.55       123
weighted avg       0.56      0.54      0.55       123
";"[[25 18  5]
 [13 18 12]
 [ 3  5 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:7 sec
WordPhoneme@0001@All;RandomForest;52.23;52.89;53.69;53.09;"              precision    recall  f1-score   support

          -1       0.50      0.56      0.53        41
           0       0.50      0.51      0.51        41
           1       0.69      0.59      0.63        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.56       123
weighted avg       0.56      0.55      0.56       123
";"[[23 16  7]
 [11 21 10]
 [ 7  4 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:40 sec
WordPhoneme@0001@One;RandomForest;52.69;53.62;53.03;53.27;"              precision    recall  f1-score   support

          -1       0.47      0.56      0.51        41
           0       0.47      0.41      0.44        41
           1       0.58      0.54      0.56        41

    accuracy                           0.50       123
   macro avg       0.51      0.50      0.50       123
weighted avg       0.51      0.50      0.50       123
";"[[23 17  9]
 [ 9 17 10]
 [ 9  7 22]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:57 sec
WordPhoneme@0001@All;LogisticRegression;56.95;57.23;57.23;57.18;"              precision    recall  f1-score   support

          -1       0.54      0.68      0.60        41
           0       0.43      0.39      0.41        41
           1       0.68      0.56      0.61        41

    accuracy                           0.54       123
   macro avg       0.55      0.54      0.54       123
weighted avg       0.55      0.54      0.54       123
";"[[28 18  6]
 [ 9 16 12]
 [ 4  7 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:50 sec
WordPhoneme@0001@One;LogisticRegression;56.95;57.23;57.23;57.18;"              precision    recall  f1-score   support

          -1       0.54      0.68      0.60        41
           0       0.43      0.39      0.41        41
           1       0.68      0.56      0.61        41

    accuracy                           0.54       123
   macro avg       0.55      0.54      0.54       123
weighted avg       0.55      0.54      0.54       123
";"[[28 18  6]
 [ 9 16 12]
 [ 4  7 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:13 sec
WordPhoneme@0010@All;SVM;57.44;57.47;57.47;58.25;"              precision    recall  f1-score   support

          -1       0.54      0.63      0.58        41
           0       0.45      0.49      0.47        41
           1       0.77      0.59      0.67        41

    accuracy                           0.57       123
   macro avg       0.59      0.57      0.57       123
weighted avg       0.59      0.57      0.57       123
";"[[26 17  5]
 [12 20 12]
 [ 3  4 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:53 sec
WordPhoneme@0010@One;SVM;57.44;57.47;57.47;58.25;"              precision    recall  f1-score   support

          -1       0.54      0.63      0.58        41
           0       0.45      0.49      0.47        41
           1       0.77      0.59      0.67        41

    accuracy                           0.57       123
   macro avg       0.59      0.57      0.57       123
weighted avg       0.59      0.57      0.57       123
";"[[26 17  5]
 [12 20 12]
 [ 3  4 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:53 sec
WordPhoneme@0010@All;RandomForest;52.61;52.63;53.32;54.15;"              precision    recall  f1-score   support

          -1       0.55      0.63      0.59        41
           0       0.43      0.44      0.43        41
           1       0.62      0.51      0.56        41

    accuracy                           0.53       123
   macro avg       0.53      0.53      0.53       123
weighted avg       0.53      0.53      0.53       123
";"[[26 13  8]
 [12 18 12]
 [ 3 10 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:42 sec
WordPhoneme@0010@One;RandomForest;52.59;53.24;52.96;52.5;"              precision    recall  f1-score   support

          -1       0.55      0.68      0.61        41
           0       0.42      0.37      0.39        41
           1       0.69      0.61      0.65        41

    accuracy                           0.55       123
   macro avg       0.55      0.55      0.55       123
weighted avg       0.55      0.55      0.55       123
";"[[28 20  3]
 [ 8 15 13]
 [ 5  6 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:43 sec
WordPhoneme@0010@All;LogisticRegression;57.38;57.66;57.66;57.62;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.46      0.44      0.45        41
           1       0.69      0.59      0.63        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.55       123
weighted avg       0.56      0.55      0.55       123
";"[[26 17  6]
 [10 18 11]
 [ 5  6 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:13 sec
WordPhoneme@0010@One;LogisticRegression;57.38;57.66;57.66;57.62;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.46      0.44      0.45        41
           1       0.69      0.59      0.63        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.55       123
weighted avg       0.56      0.55      0.55       123
";"[[26 17  6]
 [10 18 11]
 [ 5  6 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:14 sec
WordPhoneme@0011@All;SVM;56.82;56.82;56.82;57.69;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.45      0.44      0.44        41
           1       0.71      0.59      0.64        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.55       123
weighted avg       0.56      0.55      0.55       123
";"[[26 18  5]
 [10 18 12]
 [ 5  5 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:0 min:56 sec
WordPhoneme@0011@One;SVM;56.4;56.4;56.4;57.25;"              precision    recall  f1-score   support

          -1       0.52      0.63      0.57        41
           0       0.46      0.44      0.45        41
           1       0.71      0.59      0.64        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.55       123
weighted avg       0.56      0.55      0.55       123
";"[[26 18  6]
 [10 18 11]
 [ 5  5 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:2 sec
WordPhoneme@0011@All;RandomForest;52.83;52.9;52.65;54.01;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.54      0.54      0.54        41
           1       0.73      0.59      0.65        41

    accuracy                           0.59       123
   macro avg       0.60      0.59      0.59       123
weighted avg       0.60      0.59      0.59       123
";"[[26 15  8]
 [10 22  9]
 [ 5  4 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:37 sec
WordPhoneme@0011@One;RandomForest;50.97;52.31;53.62;53.12;"              precision    recall  f1-score   support

          -1       0.44      0.61      0.51        41
           0       0.42      0.34      0.38        41
           1       0.64      0.51      0.57        41

    accuracy                           0.49       123
   macro avg       0.50      0.49      0.49       123
weighted avg       0.50      0.49      0.49       123
";"[[25 23  9]
 [ 8 14 11]
 [ 8  4 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:41 sec
WordPhoneme@0011@All;LogisticRegression;57.26;57.55;57.55;57.45;"              precision    recall  f1-score   support

          -1       0.52      0.63      0.57        41
           0       0.47      0.44      0.46        41
           1       0.71      0.61      0.66        41

    accuracy                           0.56       123
   macro avg       0.57      0.56      0.56       123
weighted avg       0.57      0.56      0.56       123
";"[[26 18  6]
 [10 18 10]
 [ 5  5 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:4 sec
WordPhoneme@0011@One;LogisticRegression;57.34;57.65;57.65;57.48;"              precision    recall  f1-score   support

          -1       0.52      0.63      0.57        41
           0       0.47      0.44      0.46        41
           1       0.71      0.61      0.66        41

    accuracy                           0.56       123
   macro avg       0.57      0.56      0.56       123
weighted avg       0.57      0.56      0.56       123
";"[[26 18  6]
 [10 18 10]
 [ 5  5 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:4 sec
WordPhoneme@0100@All;SVM;56.97;57.05;57.05;57.74;"              precision    recall  f1-score   support

          -1       0.52      0.61      0.56        41
           0       0.45      0.46      0.46        41
           1       0.73      0.59      0.65        41

    accuracy                           0.55       123
   macro avg       0.57      0.55      0.56       123
weighted avg       0.57      0.55      0.56       123
";"[[25 17  6]
 [12 19 11]
 [ 4  5 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:14 sec
WordPhoneme@0100@One;SVM;56.97;57.05;57.05;57.74;"              precision    recall  f1-score   support

          -1       0.52      0.61      0.56        41
           0       0.45      0.46      0.46        41
           1       0.73      0.59      0.65        41

    accuracy                           0.55       123
   macro avg       0.57      0.55      0.56       123
weighted avg       0.57      0.55      0.56       123
";"[[25 17  6]
 [12 19 11]
 [ 4  5 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:3 sec
WordPhoneme@0100@All;RandomForest;53.23;53.11;53.02;54.31;"              precision    recall  f1-score   support

          -1       0.49      0.66      0.56        41
           0       0.48      0.39      0.43        41
           1       0.66      0.56      0.61        41

    accuracy                           0.54       123
   macro avg       0.54      0.54      0.53       123
weighted avg       0.54      0.54      0.53       123
";"[[27 18 10]
 [ 9 16  8]
 [ 5  7 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:46 sec
WordPhoneme@0100@One;RandomForest;53.49;53.08;52.23;53.45;"              precision    recall  f1-score   support

          -1       0.53      0.71      0.60        41
           0       0.55      0.44      0.49        41
           1       0.71      0.61      0.66        41

    accuracy                           0.59       123
   macro avg       0.60      0.59      0.58       123
weighted avg       0.60      0.59      0.58       123
";"[[29 18  8]
 [ 7 18  8]
 [ 5  5 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:45 sec
WordPhoneme@0100@All;LogisticRegression;57.58;57.86;57.86;57.75;"              precision    recall  f1-score   support

          -1       0.54      0.66      0.59        41
           0       0.49      0.46      0.48        41
           1       0.71      0.59      0.64        41

    accuracy                           0.57       123
   macro avg       0.58      0.57      0.57       123
weighted avg       0.58      0.57      0.57       123
";"[[27 17  6]
 [ 9 19 11]
 [ 5  5 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:58 sec
WordPhoneme@0100@One;LogisticRegression;57.58;57.86;57.86;57.75;"              precision    recall  f1-score   support

          -1       0.54      0.66      0.59        41
           0       0.49      0.46      0.48        41
           1       0.71      0.59      0.64        41

    accuracy                           0.57       123
   macro avg       0.58      0.57      0.57       123
weighted avg       0.58      0.57      0.57       123
";"[[27 17  6]
 [ 9 19 11]
 [ 5  5 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:59 sec
WordPhoneme@0101@All;SVM;56.82;56.82;56.82;57.69;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.45      0.44      0.44        41
           1       0.71      0.59      0.64        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.55       123
weighted avg       0.56      0.55      0.55       123
";"[[26 18  5]
 [10 18 12]
 [ 5  5 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:0 min:55 sec
