model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
WordPhoneme@0010@One;RandomForest;87.83;87.88;87.76;89.02;"              precision    recall  f1-score   support

          -1       0.41      0.89      0.56        95
           0       0.59      0.11      0.18        95
           1       0.69      0.44      0.54        95

    accuracy                           0.48       285
   macro avg       0.56      0.48      0.43       285
weighted avg       0.56      0.48      0.43       285
";"[[85 74 48]
 [ 2 10  5]
 [ 8 11 42]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:21 sec
WordPhoneme@0010@All;LogisticRegression;68.63;68.72;68.72;68.84;"              precision    recall  f1-score   support

          -1       0.55      0.67      0.60        95
           0       0.49      0.46      0.48        95
           1       0.68      0.57      0.62        95

    accuracy                           0.57       285
   macro avg       0.57      0.57      0.57       285
weighted avg       0.57      0.57      0.57       285
";"[[64 35 18]
 [22 44 23]
 [ 9 16 54]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:2 min:6 sec
WordPhoneme@0010@One;LogisticRegression;68.63;68.72;68.72;68.84;"              precision    recall  f1-score   support

          -1       0.55      0.67      0.60        95
           0       0.49      0.46      0.48        95
           1       0.68      0.57      0.62        95

    accuracy                           0.57       285
   macro avg       0.57      0.57      0.57       285
weighted avg       0.57      0.57      0.57       285
";"[[64 35 18]
 [22 44 23]
 [ 9 16 54]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:2 min:5 sec
WordPhoneme@0011@All;SVM;66.97;66.94;66.94;67.33;"              precision    recall  f1-score   support

          -1       0.51      0.61      0.56        95
           0       0.48      0.48      0.48        95
           1       0.76      0.61      0.68        95

    accuracy                           0.57       285
   macro avg       0.59      0.57      0.57       285
weighted avg       0.59      0.57      0.57       285
";"[[58 43 13]
 [25 46 24]
 [12  6 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:4 min:4 sec
WordPhoneme@0011@One;SVM;66.97;66.94;66.94;67.33;"              precision    recall  f1-score   support

          -1       0.51      0.61      0.56        95
           0       0.48      0.48      0.48        95
           1       0.76      0.61      0.68        95

    accuracy                           0.57       285
   macro avg       0.59      0.57      0.57       285
weighted avg       0.59      0.57      0.57       285
";"[[58 43 13]
 [25 46 24]
 [12  6 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:4 min:3 sec
WordPhoneme@0011@All;RandomForest;88.09;88.07;87.95;88.6;"              precision    recall  f1-score   support

          -1       0.42      0.87      0.57        95
           0       0.43      0.09      0.16        95
           1       0.70      0.49      0.58        95

    accuracy                           0.49       285
   macro avg       0.52      0.49      0.43       285
weighted avg       0.52      0.49      0.43       285
";"[[83 75 39]
 [ 3  9  9]
 [ 9 11 47]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:22 sec
WordPhoneme@0011@One;RandomForest;88.09;87.5;87.94;88.82;"              precision    recall  f1-score   support

          -1       0.40      0.85      0.54        95
           0       0.56      0.09      0.16        95
           1       0.74      0.52      0.61        95

    accuracy                           0.49       285
   macro avg       0.57      0.49      0.44       285
weighted avg       0.57      0.49      0.44       285
";"[[81 80 42]
 [ 3  9  4]
 [11  6 49]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:18 sec
WordPhoneme@0011@All;LogisticRegression;67.73;67.81;67.81;67.92;"              precision    recall  f1-score   support

          -1       0.53      0.67      0.59        95
           0       0.51      0.48      0.49        95
           1       0.77      0.59      0.67        95

    accuracy                           0.58       285
   macro avg       0.60      0.58      0.58       285
weighted avg       0.60      0.58      0.58       285
";"[[64 41 16]
 [22 46 23]
 [ 9  8 56]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:2 min:7 sec
WordPhoneme@0011@One;LogisticRegression;67.73;67.81;67.81;67.92;"              precision    recall  f1-score   support

          -1       0.53      0.67      0.59        95
           0       0.51      0.48      0.49        95
           1       0.77      0.59      0.67        95

    accuracy                           0.58       285
   macro avg       0.60      0.58      0.58       285
weighted avg       0.60      0.58      0.58       285
";"[[64 41 16]
 [22 46 23]
 [ 9  8 56]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:2 min:5 sec
WordPhoneme@0100@All;SVM;67.21;67.17;67.17;67.58;"              precision    recall  f1-score   support

          -1       0.55      0.63      0.59        95
           0       0.49      0.48      0.49        95
           1       0.71      0.61      0.66        95

    accuracy                           0.58       285
   macro avg       0.58      0.58      0.58       285
weighted avg       0.58      0.58      0.58       285
";"[[60 35 14]
 [25 46 23]
 [10 14 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:4 min:3 sec
WordPhoneme@0100@One;SVM;67.21;67.17;67.17;67.58;"              precision    recall  f1-score   support

          -1       0.55      0.63      0.59        95
           0       0.49      0.48      0.49        95
           1       0.71      0.61      0.66        95

    accuracy                           0.58       285
   macro avg       0.58      0.58      0.58       285
weighted avg       0.58      0.58      0.58       285
";"[[60 35 14]
 [25 46 23]
 [10 14 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:4 min:2 sec
WordPhoneme@0100@All;RandomForest;87.93;87.76;88.0;88.83;"              precision    recall  f1-score   support

          -1       0.40      0.89      0.55        95
           0       0.47      0.09      0.16        95
           1       0.75      0.42      0.54        95

    accuracy                           0.47       285
   macro avg       0.54      0.47      0.42       285
weighted avg       0.54      0.47      0.42       285
";"[[85 80 48]
 [ 3  9  7]
 [ 7  6 40]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:22 sec
WordPhoneme@0100@One;RandomForest;88.14;87.95;87.99;88.82;"              precision    recall  f1-score   support

          -1       0.41      0.87      0.56        95
           0       0.63      0.13      0.21        95
           1       0.74      0.48      0.59        95

    accuracy                           0.49       285
   macro avg       0.59      0.49      0.45       285
weighted avg       0.59      0.49      0.45       285
";"[[83 76 45]
 [ 3 12  4]
 [ 9  7 46]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:22 sec
WordPhoneme@0100@All;LogisticRegression;68.6;68.67;68.67;68.79;"              precision    recall  f1-score   support

          -1       0.55      0.67      0.60        95
           0       0.49      0.46      0.48        95
           1       0.67      0.56      0.61        95

    accuracy                           0.56       285
   macro avg       0.57      0.56      0.56       285
weighted avg       0.57      0.56      0.56       285
";"[[64 34 19]
 [22 44 23]
 [ 9 17 53]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:2 min:5 sec
WordPhoneme@0100@One;LogisticRegression;68.6;68.67;68.67;68.79;"              precision    recall  f1-score   support

          -1       0.55      0.67      0.60        95
           0       0.49      0.46      0.48        95
           1       0.67      0.56      0.61        95

    accuracy                           0.56       285
   macro avg       0.57      0.56      0.56       285
weighted avg       0.57      0.56      0.56       285
";"[[64 34 19]
 [22 44 23]
 [ 9 17 53]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:2 min:4 sec
WordPhoneme@0101@All;SVM;66.75;66.71;66.71;67.14;"              precision    recall  f1-score   support

          -1       0.51      0.61      0.56        95
           0       0.48      0.48      0.48        95
           1       0.76      0.61      0.68        95

    accuracy                           0.57       285
   macro avg       0.59      0.57      0.57       285
weighted avg       0.59      0.57      0.57       285
";"[[58 43 13]
 [25 46 24]
 [12  6 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:4 min:1 sec
WordPhoneme@0101@One;SVM;66.75;66.71;66.71;67.14;"              precision    recall  f1-score   support

          -1       0.51      0.61      0.56        95
           0       0.48      0.48      0.48        95
           1       0.76      0.61      0.68        95

    accuracy                           0.57       285
   macro avg       0.59      0.57      0.57       285
weighted avg       0.59      0.57      0.57       285
";"[[58 43 13]
 [25 46 24]
 [12  6 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:4 min:3 sec
WordPhoneme@0101@All;RandomForest;87.95;88.01;87.47;89.09;"              precision    recall  f1-score   support

          -1       0.41      0.88      0.56        95
           0       0.55      0.13      0.21        95
           1       0.81      0.48      0.61        95

    accuracy                           0.50       285
   macro avg       0.59      0.50      0.46       285
weighted avg       0.59      0.50      0.46       285
";"[[84 78 44]
 [ 5 12  5]
 [ 6  5 46]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:19 sec
WordPhoneme@0101@One;RandomForest;87.99;88.25;87.88;88.7;"              precision    recall  f1-score   support

          -1       0.41      0.92      0.57        95
           0       0.59      0.11      0.18        95
           1       0.72      0.44      0.55        95

    accuracy                           0.49       285
   macro avg       0.58      0.49      0.43       285
weighted avg       0.58      0.49      0.43       285
";"[[87 73 50]
 [ 4 10  3]
 [ 4 12 42]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:24 sec
WordPhoneme@0101@All;LogisticRegression;68.02;68.08;68.08;68.21;"              precision    recall  f1-score   support

          -1       0.53      0.67      0.59        95
           0       0.51      0.49      0.50        95
           1       0.78      0.59      0.67        95

    accuracy                           0.59       285
   macro avg       0.61      0.59      0.59       285
weighted avg       0.61      0.59      0.59       285
";"[[64 41 16]
 [22 47 23]
 [ 9  7 56]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:2 min:10 sec
WordPhoneme@0101@One;LogisticRegression;68.02;68.08;68.08;68.21;"              precision    recall  f1-score   support

          -1       0.53      0.67      0.59        95
           0       0.51      0.49      0.50        95
           1       0.78      0.59      0.67        95

    accuracy                           0.59       285
   macro avg       0.61      0.59      0.59       285
weighted avg       0.61      0.59      0.59       285
";"[[64 41 16]
 [22 47 23]
 [ 9  7 56]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:2 min:11 sec
WordPhoneme@0110@All;SVM;67.31;67.26;67.26;67.69;"              precision    recall  f1-score   support

          -1       0.54      0.63      0.58        95
           0       0.49      0.48      0.49        95
           1       0.72      0.61      0.66        95

    accuracy                           0.58       285
   macro avg       0.58      0.58      0.58       285
weighted avg       0.58      0.58      0.58       285
";"[[60 37 14]
 [24 46 23]
 [11 12 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:4 min:0 sec
WordPhoneme@0110@One;SVM;67.31;67.26;67.26;67.69;"              precision    recall  f1-score   support

          -1       0.54      0.63      0.58        95
           0       0.49      0.48      0.49        95
           1       0.72      0.61      0.66        95

    accuracy                           0.58       285
   macro avg       0.58      0.58      0.58       285
weighted avg       0.58      0.58      0.58       285
";"[[60 37 14]
 [24 46 23]
 [11 12 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:4 min:6 sec
WordPhoneme@0110@All;RandomForest;88.24;87.8;88.16;88.82;"              precision    recall  f1-score   support

          -1       0.40      0.92      0.56        95
           0       0.30      0.03      0.06        95
           1       0.78      0.49      0.61        95

    accuracy                           0.48       285
   macro avg       0.50      0.48      0.41       285
weighted avg       0.50      0.48      0.41       285
";"[[87 87 41]
 [ 0  3  7]
 [ 8  5 47]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:20 sec
WordPhoneme@0110@One;RandomForest;87.98;88.1;88.01;88.71;"              precision    recall  f1-score   support

          -1       0.40      0.93      0.56        95
           0       0.44      0.04      0.08        95
           1       0.82      0.48      0.61        95

    accuracy                           0.48       285
   macro avg       0.56      0.48      0.41       285
weighted avg       0.56      0.48      0.41       285
";"[[88 86 46]
 [ 2  4  3]
 [ 5  5 46]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:20 sec
WordPhoneme@0110@All;LogisticRegression;68.5;68.58;68.58;68.69;"              precision    recall  f1-score   support

          -1       0.55      0.67      0.61        95
           0       0.49      0.46      0.48        95
           1       0.68      0.57      0.62        95

    accuracy                           0.57       285
   macro avg       0.57      0.57      0.57       285
weighted avg       0.57      0.57      0.57       285
";"[[64 34 18]
 [22 44 23]
 [ 9 17 54]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:2 min:6 sec
WordPhoneme@0110@One;LogisticRegression;68.5;68.58;68.58;68.69;"              precision    recall  f1-score   support

          -1       0.55      0.67      0.61        95
           0       0.49      0.46      0.48        95
           1       0.68      0.57      0.62        95

    accuracy                           0.57       285
   macro avg       0.57      0.57      0.57       285
weighted avg       0.57      0.57      0.57       285
";"[[64 34 18]
 [22 44 23]
 [ 9 17 54]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:2 min:8 sec
WordPhoneme@0111@All;SVM;66.89;66.85;66.85;67.26;"              precision    recall  f1-score   support

          -1       0.51      0.61      0.56        95
           0       0.48      0.48      0.48        95
           1       0.76      0.61      0.68        95

    accuracy                           0.57       285
   macro avg       0.59      0.57      0.57       285
weighted avg       0.59      0.57      0.57       285
";"[[58 43 13]
 [25 46 24]
 [12  6 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:4 min:0 sec
WordPhoneme@0111@One;SVM;66.89;66.85;66.85;67.26;"              precision    recall  f1-score   support

          -1       0.51      0.61      0.56        95
           0       0.48      0.48      0.48        95
           1       0.76      0.61      0.68        95

    accuracy                           0.57       285
   macro avg       0.59      0.57      0.57       285
weighted avg       0.59      0.57      0.57       285
";"[[58 43 13]
 [25 46 24]
 [12  6 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:4 min:3 sec
WordPhoneme@0111@All;RandomForest;87.92;88.14;88.12;88.86;"              precision    recall  f1-score   support

          -1       0.40      0.89      0.56        95
           0       0.42      0.08      0.14        95
           1       0.73      0.43      0.54        95

    accuracy                           0.47       285
   macro avg       0.52      0.47      0.41       285
weighted avg       0.52      0.47      0.41       285
";"[[85 79 46]
 [ 3  8  8]
 [ 7  8 41]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:21 sec
WordPhoneme@0111@One;RandomForest;87.93;87.86;88.02;88.89;"              precision    recall  f1-score   support

          -1       0.39      0.91      0.54        95
           0       0.00      0.00      0.00        95
           1       0.78      0.47      0.59        95

    accuracy                           0.46       285
   macro avg       0.39      0.46      0.38       285
weighted avg       0.39      0.46      0.38       285
";"[[86 90 47]
 [ 1  0  3]
 [ 8  5 45]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:24 sec
WordPhoneme@0111@All;LogisticRegression;67.97;68.04;68.04;68.15;"              precision    recall  f1-score   support

          -1       0.53      0.67      0.59        95
           0       0.51      0.48      0.49        95
           1       0.77      0.59      0.67        95

    accuracy                           0.58       285
   macro avg       0.60      0.58      0.58       285
weighted avg       0.60      0.58      0.58       285
";"[[64 41 16]
 [22 46 23]
 [ 9  8 56]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:2 min:10 sec
WordPhoneme@0111@One;LogisticRegression;67.97;68.04;68.04;68.15;"              precision    recall  f1-score   support

          -1       0.53      0.67      0.59        95
           0       0.51      0.48      0.49        95
           1       0.77      0.59      0.67        95

    accuracy                           0.58       285
   macro avg       0.60      0.58      0.58       285
weighted avg       0.60      0.58      0.58       285
";"[[64 41 16]
 [22 46 23]
 [ 9  8 56]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:2 min:13 sec
WordPhoneme@1000@All;SVM;66.93;66.9;66.9;67.31;"              precision    recall  f1-score   support

          -1       0.53      0.61      0.57        95
           0       0.49      0.48      0.49        95
           1       0.71      0.61      0.66        95

    accuracy                           0.57       285
   macro avg       0.58      0.57      0.57       285
weighted avg       0.58      0.57      0.57       285
";"[[58 37 15]
 [25 46 22]
 [12 12 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:4 min:7 sec
WordPhoneme@1000@One;SVM;66.93;66.9;66.9;67.31;"              precision    recall  f1-score   support

          -1       0.53      0.61      0.57        95
           0       0.49      0.48      0.49        95
           1       0.71      0.61      0.66        95

    accuracy                           0.57       285
   macro avg       0.58      0.57      0.57       285
weighted avg       0.58      0.57      0.57       285
";"[[58 37 15]
 [25 46 22]
 [12 12 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:4 min:6 sec
WordPhoneme@1000@All;RandomForest;87.92;87.88;87.94;88.66;"              precision    recall  f1-score   support

          -1       0.40      0.92      0.56        95
           0       0.40      0.04      0.08        95
           1       0.76      0.47      0.58        95

    accuracy                           0.48       285
   macro avg       0.52      0.48      0.41       285
weighted avg       0.52      0.48      0.41       285
";"[[87 83 46]
 [ 2  4  4]
 [ 6  8 45]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:19 sec
WordPhoneme@1000@One;RandomForest;87.83;88.14;88.26;88.77;"              precision    recall  f1-score   support

          -1       0.43      0.89      0.58        95
           0       0.62      0.16      0.25        95
           1       0.68      0.44      0.54        95

    accuracy                           0.50       285
   macro avg       0.58      0.50      0.46       285
weighted avg       0.58      0.50      0.46       285
";"[[85 66 48]
 [ 4 15  5]
 [ 6 14 42]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:21 sec
WordPhoneme@1000@All;LogisticRegression;68.56;68.63;68.63;68.77;"              precision    recall  f1-score   support

          -1       0.55      0.67      0.61        95
           0       0.49      0.46      0.48        95
           1       0.68      0.57      0.62        95

    accuracy                           0.57       285
   macro avg       0.57      0.57      0.57       285
weighted avg       0.57      0.57      0.57       285
";"[[64 34 18]
 [22 44 23]
 [ 9 17 54]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:2 min:5 sec
WordPhoneme@1000@One;LogisticRegression;68.56;68.63;68.63;68.77;"              precision    recall  f1-score   support

          -1       0.55      0.67      0.61        95
           0       0.49      0.46      0.48        95
           1       0.68      0.57      0.62        95

    accuracy                           0.57       285
   macro avg       0.57      0.57      0.57       285
weighted avg       0.57      0.57      0.57       285
";"[[64 34 18]
 [22 44 23]
 [ 9 17 54]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:2 min:6 sec
WordPhoneme@1001@All;SVM;66.87;66.85;66.85;67.26;"              precision    recall  f1-score   support

          -1       0.50      0.60      0.55        95
           0       0.48      0.48      0.48        95
           1       0.75      0.61      0.67        95

    accuracy                           0.56       285
   macro avg       0.58      0.56      0.57       285
weighted avg       0.58      0.56      0.57       285
";"[[57 43 13]
 [25 46 24]
 [13  6 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:4 min:1 sec
WordPhoneme@1001@One;SVM;66.87;66.85;66.85;67.26;"              precision    recall  f1-score   support

          -1       0.50      0.60      0.55        95
           0       0.48      0.48      0.48        95
           1       0.75      0.61      0.67        95

    accuracy                           0.56       285
   macro avg       0.58      0.56      0.57       285
weighted avg       0.58      0.56      0.57       285
";"[[57 43 13]
 [25 46 24]
 [13  6 58]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:59 sec
WordPhoneme@1001@All;RandomForest;88.06;87.93;87.89;88.66;"              precision    recall  f1-score   support

          -1       0.41      0.93      0.57        95
           0       0.37      0.07      0.12        95
           1       0.83      0.46      0.59        95

    accuracy                           0.49       285
   macro avg       0.54      0.49      0.43       285
weighted avg       0.54      0.49      0.43       285
";"[[88 84 41]
 [ 2  7 10]
 [ 5  4 44]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:22 sec
WordPhoneme@1001@One;RandomForest;88.1;87.9;88.07;88.76;"              precision    recall  f1-score   support

          -1       0.40      0.88      0.55        95
           0       0.62      0.11      0.18        95
           1       0.74      0.45      0.56        95

    accuracy                           0.48       285
   macro avg       0.59      0.48      0.43       285
weighted avg       0.59      0.48      0.43       285
";"[[84 79 48]
 [ 2 10  4]
 [ 9  6 43]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomOverSampler test:[(-1, 95), (0, 95), (1, 95)]";0 hour:3 min:20 sec
