model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
WordPhoneme@1010@One;LogisticRegression;56.61;56.93;56.93;56.84;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.46      0.44      0.45        41
           1       0.69      0.59      0.63        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.55       123
weighted avg       0.56      0.55      0.55       123
";"[[26 17  6]
 [10 18 11]
 [ 5  6 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:7 sec
WordPhoneme@1011@All;SVM;57.45;57.46;57.46;58.21;"              precision    recall  f1-score   support

          -1       0.54      0.63      0.58        41
           0       0.45      0.49      0.47        41
           1       0.77      0.59      0.67        41

    accuracy                           0.57       123
   macro avg       0.59      0.57      0.57       123
weighted avg       0.59      0.57      0.57       123
";"[[26 17  5]
 [12 20 12]
 [ 3  4 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:22 sec
WordPhoneme@1011@One;SVM;57.45;57.46;57.46;58.21;"              precision    recall  f1-score   support

          -1       0.54      0.63      0.58        41
           0       0.45      0.49      0.47        41
           1       0.77      0.59      0.67        41

    accuracy                           0.57       123
   macro avg       0.59      0.57      0.57       123
weighted avg       0.59      0.57      0.57       123
";"[[26 17  5]
 [12 20 12]
 [ 3  4 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:23 sec
WordPhoneme@1011@All;RandomForest;52.7;53.61;52.5;53.63;"              precision    recall  f1-score   support

          -1       0.55      0.68      0.61        41
           0       0.60      0.51      0.55        41
           1       0.70      0.63      0.67        41

    accuracy                           0.61       123
   macro avg       0.62      0.61      0.61       123
weighted avg       0.62      0.61      0.61       123
";"[[28 15  8]
 [ 7 21  7]
 [ 6  5 26]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:3 min:13 sec
WordPhoneme@1011@One;RandomForest;53.31;53.26;54.05;53.4;"              precision    recall  f1-score   support

          -1       0.48      0.61      0.54        41
           0       0.45      0.41      0.43        41
           1       0.73      0.59      0.65        41

    accuracy                           0.54       123
   macro avg       0.55      0.54      0.54       123
weighted avg       0.55      0.54      0.54       123
";"[[25 21  6]
 [10 17 11]
 [ 6  3 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:3 min:10 sec
WordPhoneme@1011@All;LogisticRegression;56.98;57.24;57.24;57.22;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.46      0.44      0.45        41
           1       0.69      0.59      0.63        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.55       123
weighted avg       0.56      0.55      0.55       123
";"[[26 17  6]
 [10 18 11]
 [ 5  6 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:9 sec
WordPhoneme@1011@One;LogisticRegression;56.98;57.24;57.24;57.22;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.46      0.44      0.45        41
           1       0.69      0.59      0.63        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.55       123
weighted avg       0.56      0.55      0.55       123
";"[[26 17  6]
 [10 18 11]
 [ 5  6 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:8 sec
WordPhoneme@1100@All;SVM;56.93;56.94;56.94;57.69;"              precision    recall  f1-score   support

          -1       0.54      0.63      0.58        41
           0       0.45      0.46      0.46        41
           1       0.73      0.59      0.65        41

    accuracy                           0.56       123
   macro avg       0.57      0.56      0.56       123
weighted avg       0.57      0.56      0.56       123
";"[[26 17  5]
 [11 19 12]
 [ 4  5 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:20 sec
WordPhoneme@1100@One;SVM;56.93;56.94;56.94;57.69;"              precision    recall  f1-score   support

          -1       0.54      0.63      0.58        41
           0       0.45      0.46      0.46        41
           1       0.73      0.59      0.65        41

    accuracy                           0.56       123
   macro avg       0.57      0.56      0.56       123
weighted avg       0.57      0.56      0.56       123
";"[[26 17  5]
 [11 19 12]
 [ 4  5 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:20 sec
WordPhoneme@1100@All;RandomForest;53.16;53.72;53.5;53.8;"              precision    recall  f1-score   support

          -1       0.47      0.61      0.53        41
           0       0.50      0.44      0.47        41
           1       0.59      0.49      0.53        41

    accuracy                           0.51       123
   macro avg       0.52      0.51      0.51       123
weighted avg       0.52      0.51      0.51       123
";"[[25 16 12]
 [ 9 18  9]
 [ 7  7 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:3 min:9 sec
WordPhoneme@1100@One;RandomForest;53.54;52.0;53.43;52.73;"              precision    recall  f1-score   support

          -1       0.51      0.59      0.55        41
           0       0.46      0.46      0.46        41
           1       0.69      0.59      0.63        41

    accuracy                           0.54       123
   macro avg       0.55      0.54      0.55       123
weighted avg       0.55      0.54      0.55       123
";"[[24 18  5]
 [10 19 12]
 [ 7  4 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:3 min:7 sec
WordPhoneme@1100@All;LogisticRegression;57.12;57.45;57.45;57.3;"              precision    recall  f1-score   support

          -1       0.52      0.61      0.56        41
           0       0.46      0.46      0.46        41
           1       0.71      0.59      0.64        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.56       123
weighted avg       0.56      0.55      0.56       123
";"[[25 17  6]
 [11 19 11]
 [ 5  5 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:8 sec
WordPhoneme@1100@One;LogisticRegression;57.12;57.45;57.45;57.3;"              precision    recall  f1-score   support

          -1       0.52      0.61      0.56        41
           0       0.46      0.46      0.46        41
           1       0.71      0.59      0.64        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.56       123
weighted avg       0.56      0.55      0.56       123
";"[[25 17  6]
 [11 19 11]
 [ 5  5 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:10 sec
WordPhoneme@1101@All;SVM;57.63;57.68;57.68;58.37;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.44      0.46      0.45        41
           1       0.77      0.59      0.67        41

    accuracy                           0.56       123
   macro avg       0.58      0.56      0.57       123
weighted avg       0.58      0.56      0.57       123
";"[[26 18  5]
 [12 19 12]
 [ 3  4 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:19 sec
WordPhoneme@1101@One;SVM;57.63;57.68;57.68;58.37;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.44      0.46      0.45        41
           1       0.77      0.59      0.67        41

    accuracy                           0.56       123
   macro avg       0.58      0.56      0.57       123
weighted avg       0.58      0.56      0.57       123
";"[[26 18  5]
 [12 19 12]
 [ 3  4 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:21 sec
WordPhoneme@1101@All;RandomForest;52.94;54.12;53.97;53.75;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.44      0.39      0.42        41
           1       0.63      0.59      0.61        41

    accuracy                           0.54       123
   macro avg       0.54      0.54      0.53       123
weighted avg       0.54      0.54      0.53       123
";"[[26 16  7]
 [10 16 10]
 [ 5  9 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:3 min:11 sec
WordPhoneme@1101@One;RandomForest;53.16;53.76;53.55;52.39;"              precision    recall  f1-score   support

          -1       0.48      0.61      0.54        41
           0       0.47      0.41      0.44        41
           1       0.66      0.56      0.61        41

    accuracy                           0.53       123
   macro avg       0.54      0.53      0.53       123
weighted avg       0.54      0.53      0.53       123
";"[[25 18  9]
 [10 17  9]
 [ 6  6 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:3 min:15 sec
WordPhoneme@1101@All;LogisticRegression;57.06;57.35;57.35;57.32;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.46      0.44      0.45        41
           1       0.69      0.59      0.63        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.55       123
weighted avg       0.56      0.55      0.55       123
";"[[26 17  6]
 [10 18 11]
 [ 5  6 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:11 sec
WordPhoneme@1101@One;LogisticRegression;57.06;57.35;57.35;57.32;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.46      0.44      0.45        41
           1       0.69      0.59      0.63        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.55       123
weighted avg       0.56      0.55      0.55       123
";"[[26 17  6]
 [10 18 11]
 [ 5  6 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:9 sec
WordPhoneme@1110@All;SVM;57.36;57.36;57.36;58.12;"              precision    recall  f1-score   support

          -1       0.54      0.63      0.58        41
           0       0.47      0.49      0.48        41
           1       0.75      0.59      0.66        41

    accuracy                           0.57       123
   macro avg       0.59      0.57      0.57       123
weighted avg       0.59      0.57      0.57       123
";"[[26 17  5]
 [11 20 12]
 [ 4  4 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:21 sec
WordPhoneme@1110@One;SVM;57.36;57.36;57.36;58.12;"              precision    recall  f1-score   support

          -1       0.54      0.63      0.58        41
           0       0.47      0.49      0.48        41
           1       0.75      0.59      0.66        41

    accuracy                           0.57       123
   macro avg       0.59      0.57      0.57       123
weighted avg       0.59      0.57      0.57       123
";"[[26 17  5]
 [11 20 12]
 [ 4  4 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:18 sec
WordPhoneme@1110@All;RandomForest;53.3;53.48;53.11;53.63;"              precision    recall  f1-score   support

          -1       0.53      0.59      0.56        41
           0       0.45      0.49      0.47        41
           1       0.62      0.51      0.56        41

    accuracy                           0.53       123
   macro avg       0.54      0.53      0.53       123
weighted avg       0.54      0.53      0.53       123
";"[[24 14  7]
 [11 20 13]
 [ 6  7 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:3 min:12 sec
WordPhoneme@1110@One;RandomForest;52.78;53.95;53.99;53.97;"              precision    recall  f1-score   support

          -1       0.50      0.49      0.49        41
           0       0.36      0.39      0.38        41
           1       0.59      0.56      0.57        41

    accuracy                           0.48       123
   macro avg       0.48      0.48      0.48       123
weighted avg       0.48      0.48      0.48       123
";"[[20 16  4]
 [14 16 14]
 [ 7  9 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:3 min:9 sec
WordPhoneme@1110@All;LogisticRegression;57.11;57.45;57.45;57.32;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.46      0.44      0.45        41
           1       0.69      0.59      0.63        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.55       123
weighted avg       0.56      0.55      0.55       123
";"[[26 17  6]
 [10 18 11]
 [ 5  6 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:10 sec
WordPhoneme@1110@One;LogisticRegression;57.11;57.45;57.45;57.32;"              precision    recall  f1-score   support

          -1       0.53      0.63      0.58        41
           0       0.46      0.44      0.45        41
           1       0.69      0.59      0.63        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.55       123
weighted avg       0.56      0.55      0.55       123
";"[[26 17  6]
 [10 18 11]
 [ 5  6 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:13 sec
WordPhoneme@1111@All;SVM;57.84;57.89;57.89;58.61;"              precision    recall  f1-score   support

          -1       0.52      0.61      0.56        41
           0       0.43      0.46      0.45        41
           1       0.77      0.59      0.67        41

    accuracy                           0.55       123
   macro avg       0.58      0.55      0.56       123
weighted avg       0.58      0.55      0.56       123
";"[[25 18  5]
 [13 19 12]
 [ 3  4 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:20 sec
WordPhoneme@1111@One;SVM;57.84;57.89;57.89;58.61;"              precision    recall  f1-score   support

          -1       0.52      0.61      0.56        41
           0       0.43      0.46      0.45        41
           1       0.77      0.59      0.67        41

    accuracy                           0.55       123
   macro avg       0.58      0.55      0.56       123
weighted avg       0.58      0.55      0.56       123
";"[[25 18  5]
 [13 19 12]
 [ 3  4 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:22 sec
WordPhoneme@1111@All;RandomForest;52.5;54.08;53.83;54.51;"              precision    recall  f1-score   support

          -1       0.54      0.61      0.57        41
           0       0.53      0.49      0.51        41
           1       0.64      0.61      0.62        41

    accuracy                           0.57       123
   macro avg       0.57      0.57      0.57       123
weighted avg       0.57      0.57      0.57       123
";"[[25 12  9]
 [11 20  7]
 [ 5  9 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:3 min:10 sec
WordPhoneme@1111@One;RandomForest;53.27;52.99;52.74;53.26;"              precision    recall  f1-score   support

          -1       0.48      0.59      0.53        41
           0       0.50      0.46      0.48        41
           1       0.71      0.61      0.66        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.56       123
weighted avg       0.56      0.55      0.56       123
";"[[24 18  8]
 [11 19  8]
 [ 6  4 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:3 min:7 sec
WordPhoneme@1111@All;LogisticRegression;57.16;57.45;57.45;57.41;"              precision    recall  f1-score   support

          -1       0.54      0.66      0.59        41
           0       0.47      0.44      0.46        41
           1       0.69      0.59      0.63        41

    accuracy                           0.56       123
   macro avg       0.57      0.56      0.56       123
weighted avg       0.57      0.56      0.56       123
";"[[27 17  6]
 [ 9 18 11]
 [ 5  6 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:10 sec
WordPhoneme@1111@One;LogisticRegression;57.16;57.45;57.45;57.41;"              precision    recall  f1-score   support

          -1       0.54      0.66      0.59        41
           0       0.47      0.44      0.46        41
           1       0.69      0.59      0.63        41

    accuracy                           0.56       123
   macro avg       0.57      0.56      0.56       123
weighted avg       0.57      0.56      0.56       123
";"[[27 17  6]
 [ 9 18 11]
 [ 5  6 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:12 sec
WordFreq@0001@All;SVM;56.03;56.19;56.19;56.9;"              precision    recall  f1-score   support

          -1       0.52      0.61      0.56        41
           0       0.44      0.44      0.44        41
           1       0.71      0.59      0.64        41

    accuracy                           0.54       123
   macro avg       0.56      0.54      0.55       123
weighted avg       0.56      0.54      0.55       123
";"[[25 17  6]
 [12 18 11]
 [ 4  6 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:39 sec
WordFreq@0001@One;SVM;56.34;56.29;56.29;57.44;"              precision    recall  f1-score   support

          -1       0.51      0.59      0.55        41
           0       0.42      0.44      0.43        41
           1       0.76      0.61      0.68        41

    accuracy                           0.54       123
   macro avg       0.56      0.54      0.55       123
weighted avg       0.56      0.54      0.55       123
";"[[24 17  6]
 [15 18 10]
 [ 2  6 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:34 sec
WordFreq@0001@All;RandomForest;53.35;52.86;52.41;53.24;"              precision    recall  f1-score   support

          -1       0.48      0.56      0.52        41
           0       0.44      0.41      0.43        41
           1       0.69      0.61      0.65        41

    accuracy                           0.53       123
   macro avg       0.54      0.53      0.53       123
weighted avg       0.54      0.53      0.53       123
";"[[23 18  7]
 [13 17  9]
 [ 5  6 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:37 sec
WordFreq@0001@One;RandomForest;52.18;52.66;53.49;52.62;"              precision    recall  f1-score   support

          -1       0.52      0.59      0.55        41
           0       0.48      0.49      0.48        41
           1       0.71      0.61      0.66        41

    accuracy                           0.56       123
   macro avg       0.57      0.56      0.56       123
weighted avg       0.57      0.56      0.56       123
";"[[24 15  7]
 [13 20  9]
 [ 4  6 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:37 sec
WordFreq@0001@All;LogisticRegression;54.83;55.45;55.45;55.24;"              precision    recall  f1-score   support

          -1       0.57      0.66      0.61        41
           0       0.53      0.49      0.51        41
           1       0.71      0.66      0.68        41

    accuracy                           0.60       123
   macro avg       0.60      0.60      0.60       123
weighted avg       0.60      0.60      0.60       123
";"[[27 14  6]
 [10 20  8]
 [ 4  7 27]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:42 sec
WordFreq@0001@One;LogisticRegression;55.96;56.51;56.51;56.21;"              precision    recall  f1-score   support

          -1       0.47      0.56      0.51        41
           0       0.47      0.41      0.44        41
           1       0.68      0.63      0.66        41

    accuracy                           0.54       123
   macro avg       0.54      0.54      0.54       123
weighted avg       0.54      0.54      0.54       123
";"[[23 18  8]
 [12 17  7]
 [ 6  6 26]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:40 sec
WordFreq@0010@All;SVM;56.25;56.39;56.39;57.17;"              precision    recall  f1-score   support

          -1       0.52      0.61      0.56        41
           0       0.45      0.46      0.46        41
           1       0.70      0.56      0.62        41

    accuracy                           0.54       123
   macro avg       0.56      0.54      0.55       123
weighted avg       0.56      0.54      0.55       123
";"[[25 16  7]
 [12 19 11]
 [ 4  6 23]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:35 sec
WordFreq@0010@One;SVM;56.57;56.5;56.5;57.73;"              precision    recall  f1-score   support

          -1       0.50      0.59      0.54        41
           0       0.46      0.44      0.45        41
           1       0.72      0.63      0.68        41

    accuracy                           0.55       123
   macro avg       0.56      0.55      0.55       123
weighted avg       0.56      0.55      0.55       123
";"[[24 18  6]
 [12 18  9]
 [ 5  5 26]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:32 sec
WordFreq@0010@All;RandomForest;52.7;53.46;53.17;53.47;"              precision    recall  f1-score   support

          -1       0.50      0.51      0.51        41
           0       0.48      0.54      0.51        41
           1       0.69      0.59      0.63        41

    accuracy                           0.54       123
   macro avg       0.55      0.54      0.55       123
weighted avg       0.55      0.54      0.55       123
";"[[21 15  6]
 [13 22 11]
 [ 7  4 24]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:39 sec
WordFreq@0010@One;RandomForest;52.56;53.5;53.16;52.97;"              precision    recall  f1-score   support

          -1       0.49      0.61      0.54        41
           0       0.43      0.39      0.41        41
           1       0.71      0.61      0.66        41

    accuracy                           0.54       123
   macro avg       0.55      0.54      0.54       123
weighted avg       0.55      0.54      0.54       123
";"[[25 20  6]
 [11 16 10]
 [ 5  5 25]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:2 min:37 sec
WordFreq@0010@All;LogisticRegression;54.68;55.25;55.25;55.11;"              precision    recall  f1-score   support

          -1       0.57      0.66      0.61        41
           0       0.54      0.49      0.51        41
           1       0.69      0.66      0.68        41

    accuracy                           0.60       123
   macro avg       0.60      0.60      0.60       123
weighted avg       0.60      0.60      0.60       123
";"[[27 14  6]
 [ 9 20  8]
 [ 5  7 27]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:42 sec
WordFreq@0010@One;LogisticRegression;55.6;56.08;56.08;55.9;"              precision    recall  f1-score   support

          -1       0.47      0.56      0.51        41
           0       0.49      0.44      0.46        41
           1       0.70      0.63      0.67        41

    accuracy                           0.54       123
   macro avg       0.55      0.54      0.55       123
weighted avg       0.55      0.54      0.55       123
";"[[23 18  8]
 [12 18  7]
 [ 6  5 26]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";"Sample test:[(-1, 95), (0, 41), (1, 66)]
RandomUnderSampler test:[(-1, 41), (0, 41), (1, 41)]";0 hour:1 min:41 sec
