model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
WordPhoneme@0111@One;RandomForest;87.33;87.28;87.28;87.76;"              precision    recall  f1-score   support

          -1       0.81      0.96      0.88        73
           0       0.98      0.89      0.94        73
           1       0.96      0.88      0.91        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[70  7  9]
 [ 1 65  0]
 [ 2  1 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:29 sec
WordPhoneme@1000@All;SVM;66.49;66.46;66.46;66.8;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:55 sec
WordPhoneme@1000@One;SVM;66.49;66.46;66.46;66.8;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:53 sec
WordPhoneme@1000@All;RandomForest;87.17;87.12;87.12;87.55;"              precision    recall  f1-score   support

          -1       0.83      0.96      0.89        73
           0       0.97      0.90      0.94        73
           1       0.94      0.86      0.90        73

    accuracy                           0.91       219
   macro avg       0.91      0.91      0.91       219
weighted avg       0.91      0.91      0.91       219
";"[[70  5  9]
 [ 1 66  1]
 [ 2  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:17 sec
WordPhoneme@1000@One;RandomForest;87.03;86.98;86.98;87.43;"              precision    recall  f1-score   support

          -1       0.84      0.95      0.89        73
           0       0.97      0.90      0.94        73
           1       0.93      0.88      0.90        73

    accuracy                           0.91       219
   macro avg       0.91      0.91      0.91       219
weighted avg       0.91      0.91      0.91       219
";"[[69  4  9]
 [ 2 66  0]
 [ 2  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:25 sec
WordPhoneme@1001@All;SVM;66.24;66.21;66.21;66.53;"              precision    recall  f1-score   support

          -1       0.68      0.71      0.70        73
           0       0.61      0.64      0.63        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.69       219
weighted avg       0.69      0.68      0.69       219
";"[[52 15  9]
 [17 47 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:53 sec
WordPhoneme@1001@One;SVM;66.24;66.21;66.21;66.53;"              precision    recall  f1-score   support

          -1       0.68      0.71      0.70        73
           0       0.61      0.64      0.63        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.69       219
weighted avg       0.69      0.68      0.69       219
";"[[52 15  9]
 [17 47 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:54 sec
WordPhoneme@1001@All;RandomForest;87.28;87.24;87.24;87.6;"              precision    recall  f1-score   support

          -1       0.85      0.93      0.89        73
           0       0.94      0.92      0.93        73
           1       0.93      0.86      0.89        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[68  4  8]
 [ 2 67  2]
 [ 3  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:21 sec
WordPhoneme@1001@One;RandomForest;87.12;87.07;87.07;87.5;"              precision    recall  f1-score   support

          -1       0.81      0.93      0.87        73
           0       0.98      0.89      0.94        73
           1       0.91      0.86      0.89        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.90       219
weighted avg       0.90      0.89      0.90       219
";"[[68  6 10]
 [ 1 65  0]
 [ 4  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:19 sec
WordPhoneme@1010@All;SVM;66.46;66.42;66.42;66.75;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.60      0.66      0.63        73
           1       0.77      0.68      0.72        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.68       219
weighted avg       0.69      0.68      0.68       219
";"[[51 14  9]
 [18 48 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:55 sec
WordPhoneme@1010@One;SVM;66.46;66.42;66.42;66.75;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.60      0.66      0.63        73
           1       0.77      0.68      0.72        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.68       219
weighted avg       0.69      0.68      0.68       219
";"[[51 14  9]
 [18 48 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:50 sec
WordPhoneme@1010@All;RandomForest;87.52;87.45;87.45;87.95;"              precision    recall  f1-score   support

          -1       0.82      0.95      0.88        73
           0       0.97      0.90      0.94        73
           1       0.94      0.86      0.90        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.91       219
weighted avg       0.91      0.90      0.91       219
";"[[69  6  9]
 [ 1 66  1]
 [ 3  1 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:22 sec
WordPhoneme@1010@One;RandomForest;87.13;87.11;87.11;87.48;"              precision    recall  f1-score   support

          -1       0.85      0.95      0.90        73
           0       0.97      0.90      0.94        73
           1       0.93      0.89      0.91        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[69  4  8]
 [ 2 66  0]
 [ 2  3 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:29 sec
WordPhoneme@1011@All;SVM;66.23;66.2;66.2;66.53;"              precision    recall  f1-score   support

          -1       0.68      0.70      0.69        73
           0       0.60      0.64      0.62        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.68       219
weighted avg       0.69      0.68      0.68       219
";"[[51 15  9]
 [18 47 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:55 sec
WordPhoneme@1011@One;SVM;66.23;66.2;66.2;66.53;"              precision    recall  f1-score   support

          -1       0.68      0.70      0.69        73
           0       0.60      0.64      0.62        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.68       219
weighted avg       0.69      0.68      0.68       219
";"[[51 15  9]
 [18 47 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:57 sec
WordPhoneme@1011@All;RandomForest;87.29;87.24;87.24;87.71;"              precision    recall  f1-score   support

          -1       0.83      0.93      0.88        73
           0       0.99      0.92      0.95        73
           1       0.91      0.86      0.89        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.91       219
weighted avg       0.91      0.90      0.91       219
";"[[68  4 10]
 [ 1 67  0]
 [ 4  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:21 sec
WordPhoneme@1011@One;RandomForest;87.09;87.04;87.04;87.54;"              precision    recall  f1-score   support

          -1       0.84      0.90      0.87        73
           0       0.94      0.90      0.92        73
           1       0.90      0.86      0.88        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[66  3 10]
 [ 4 66  0]
 [ 3  4 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:24 sec
WordPhoneme@1100@All;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:3 min:8 sec
WordPhoneme@1100@One;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:52 sec
WordPhoneme@1100@All;RandomForest;87.49;87.43;87.43;87.89;"              precision    recall  f1-score   support

          -1       0.84      0.93      0.88        73
           0       0.96      0.89      0.92        73
           1       0.93      0.89      0.91        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[68  6  7]
 [ 2 65  1]
 [ 3  2 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:25 sec
WordPhoneme@1100@One;RandomForest;87.2;87.15;87.15;87.58;"              precision    recall  f1-score   support

          -1       0.82      0.95      0.88        73
           0       0.98      0.89      0.94        73
           1       0.91      0.86      0.89        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[69  5 10]
 [ 1 65  0]
 [ 3  3 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:18 sec
WordPhoneme@1101@All;SVM;66.27;66.24;66.24;66.58;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:52 sec
WordPhoneme@1101@One;SVM;66.27;66.24;66.24;66.58;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:52 sec
WordPhoneme@1101@All;RandomForest;87.37;87.32;87.32;87.8;"              precision    recall  f1-score   support

          -1       0.81      0.89      0.85        73
           0       0.94      0.90      0.92        73
           1       0.90      0.85      0.87        73

    accuracy                           0.88       219
   macro avg       0.88      0.88      0.88       219
weighted avg       0.88      0.88      0.88       219
";"[[65  4 11]
 [ 4 66  0]
 [ 4  3 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:19 sec
WordPhoneme@1101@One;RandomForest;87.51;87.46;87.46;87.91;"              precision    recall  f1-score   support

          -1       0.87      0.95      0.91        73
           0       0.96      0.89      0.92        73
           1       0.92      0.90      0.91        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[69  5  5]
 [ 1 65  2]
 [ 3  3 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:17 sec
WordPhoneme@1110@All;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.61      0.66      0.63        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.69       219
weighted avg       0.69      0.68      0.69       219
";"[[51 14  9]
 [18 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:49 sec
WordPhoneme@1110@One;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.61      0.66      0.63        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.69       219
weighted avg       0.69      0.68      0.69       219
";"[[51 14  9]
 [18 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:54 sec
WordPhoneme@1110@All;RandomForest;87.45;87.41;87.41;87.84;"              precision    recall  f1-score   support

          -1       0.83      0.93      0.88        73
           0       0.94      0.89      0.92        73
           1       0.94      0.88      0.91        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[68  6  8]
 [ 3 65  1]
 [ 2  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:18 sec
WordPhoneme@1110@One;RandomForest;87.07;87.02;87.02;87.5;"              precision    recall  f1-score   support

          -1       0.82      0.96      0.89        73
           0       0.96      0.90      0.93        73
           1       0.95      0.85      0.90        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[70  6  9]
 [ 1 66  2]
 [ 2  1 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:29 sec
WordPhoneme@1111@All;SVM;66.28;66.25;66.25;66.59;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:54 sec
WordPhoneme@1111@One;SVM;66.28;66.25;66.25;66.59;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:56 sec
WordPhoneme@1111@All;RandomForest;87.15;87.11;87.11;87.52;"              precision    recall  f1-score   support

          -1       0.85      0.90      0.87        73
           0       0.94      0.89      0.92        73
           1       0.92      0.90      0.91        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[66  7  5]
 [ 2 65  2]
 [ 5  1 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:17 sec
WordPhoneme@1111@One;RandomForest;86.98;86.93;86.93;87.37;"              precision    recall  f1-score   support

          -1       0.83      0.89      0.86        73
           0       0.94      0.89      0.92        73
           1       0.90      0.89      0.90        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[65  5  8]
 [ 4 65  0]
 [ 4  3 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:18 sec
WordFreq@0001@All;SVM;67.57;67.48;67.48;67.96;"              precision    recall  f1-score   support

          -1       0.70      0.71      0.71        73
           0       0.61      0.59      0.60        73
           1       0.79      0.81      0.80        73

    accuracy                           0.70       219
   macro avg       0.70      0.70      0.70       219
weighted avg       0.70      0.70      0.70       219
";"[[52 17  5]
 [18 43  9]
 [ 3 13 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:17 sec
WordFreq@0001@One;SVM;68.32;68.3;68.3;68.67;"              precision    recall  f1-score   support

          -1       0.70      0.74      0.72        73
           0       0.62      0.63      0.63        73
           1       0.78      0.73      0.75        73

    accuracy                           0.70       219
   macro avg       0.70      0.70      0.70       219
weighted avg       0.70      0.70      0.70       219
";"[[54 16  7]
 [15 46 13]
 [ 4 11 53]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:6 sec
WordFreq@0001@All;RandomForest;87.3;87.25;87.25;87.78;"              precision    recall  f1-score   support

          -1       0.83      0.92      0.87        73
           0       0.97      0.90      0.94        73
           1       0.91      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[67  5  9]
 [ 2 66  0]
 [ 4  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:52 sec
WordFreq@0001@One;RandomForest;87.25;87.19;87.19;87.67;"              precision    recall  f1-score   support

          -1       0.87      0.93      0.90        73
           0       0.96      0.90      0.93        73
           1       0.92      0.90      0.91        73

    accuracy                           0.91       219
   macro avg       0.91      0.91      0.91       219
weighted avg       0.91      0.91      0.91       219
";"[[68  4  6]
 [ 2 66  1]
 [ 3  3 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:53 sec
WordFreq@0010@All;SVM;67.58;67.48;67.48;68.01;"              precision    recall  f1-score   support

          -1       0.70      0.71      0.71        73
           0       0.60      0.56      0.58        73
           1       0.77      0.81      0.79        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 17  5]
 [18 41  9]
 [ 3 15 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:14 sec
WordFreq@0010@One;SVM;68.23;68.19;68.19;68.57;"              precision    recall  f1-score   support

          -1       0.71      0.75      0.73        73
           0       0.64      0.64      0.64        73
           1       0.76      0.71      0.74        73

    accuracy                           0.70       219
   macro avg       0.70      0.70      0.70       219
weighted avg       0.70      0.70      0.70       219
";"[[55 14  8]
 [14 47 13]
 [ 4 12 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:14 sec
WordFreq@0010@All;RandomForest;87.56;87.51;87.51;87.97;"              precision    recall  f1-score   support

          -1       0.83      0.92      0.87        73
           0       0.96      0.90      0.93        73
           1       0.93      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[67  5  9]
 [ 3 66  0]
 [ 3  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:49 sec
WordFreq@0010@One;RandomForest;87.34;87.29;87.29;87.8;"              precision    recall  f1-score   support

          -1       0.80      0.90      0.85        73
           0       0.96      0.89      0.92        73
           1       0.91      0.86      0.89        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[66  6 10]
 [ 3 65  0]
 [ 4  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:52 sec
WordFreq@0011@All;SVM;67.58;67.49;67.49;67.95;"              precision    recall  f1-score   support

          -1       0.70      0.71      0.71        73
           0       0.61      0.59      0.60        73
           1       0.79      0.81      0.80        73

    accuracy                           0.70       219
   macro avg       0.70      0.70      0.70       219
weighted avg       0.70      0.70      0.70       219
";"[[52 17  5]
 [18 43  9]
 [ 3 13 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:14 sec
WordFreq@0011@One;SVM;68.37;68.34;68.34;68.72;"              precision    recall  f1-score   support

          -1       0.70      0.74      0.72        73
           0       0.63      0.63      0.63        73
           1       0.78      0.74      0.76        73

    accuracy                           0.70       219
   macro avg       0.70      0.70      0.70       219
weighted avg       0.70      0.70      0.70       219
";"[[54 16  7]
 [15 46 12]
 [ 4 11 54]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:11 sec
WordFreq@0011@All;RandomForest;87.18;87.12;87.12;87.64;"              precision    recall  f1-score   support

          -1       0.82      0.93      0.87        73
           0       0.94      0.89      0.92        73
           1       0.94      0.86      0.90        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.90       219
weighted avg       0.90      0.89      0.90       219
";"[[68  7  8]
 [ 2 65  2]
 [ 3  1 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:52 sec
WordFreq@0011@One;RandomForest;87.53;87.47;87.47;87.96;"              precision    recall  f1-score   support

          -1       0.83      0.93      0.88        73
           0       0.97      0.90      0.94        73
           1       0.91      0.86      0.89        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[68  5  9]
 [ 1 66  1]
 [ 4  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:44 sec
WordFreq@0100@All;SVM;67.46;67.36;67.36;67.9;"              precision    recall  f1-score   support

          -1       0.70      0.71      0.71        73
           0       0.60      0.56      0.58        73
           1       0.77      0.81      0.79        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 17  5]
 [18 41  9]
 [ 3 15 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:13 sec
WordFreq@0100@One;SVM;68.14;68.09;68.09;68.5;"              precision    recall  f1-score   support

          -1       0.72      0.77      0.74        73
           0       0.65      0.66      0.65        73
           1       0.78      0.71      0.74        73

    accuracy                           0.71       219
   macro avg       0.71      0.71      0.71       219
weighted avg       0.71      0.71      0.71       219
";"[[56 14  8]
 [13 48 13]
 [ 4 11 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:10 sec
WordFreq@0100@All;RandomForest;87.1;87.03;87.03;87.58;"              precision    recall  f1-score   support

          -1       0.84      0.92      0.88        73
           0       0.96      0.90      0.93        73
           1       0.91      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[67  4  9]
 [ 3 66  0]
 [ 3  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:53 sec
WordFreq@0100@One;RandomForest;87.74;87.69;87.69;88.17;"              precision    recall  f1-score   support

          -1       0.84      0.93      0.88        73
           0       0.98      0.89      0.94        73
           1       0.89      0.88      0.88        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[68  4  9]
 [ 1 65  0]
 [ 4  4 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:54 sec
WordFreq@0101@All;SVM;67.62;67.53;67.53;68.0;"              precision    recall  f1-score   support

          -1       0.70      0.71      0.71        73
           0       0.61      0.59      0.60        73
           1       0.79      0.81      0.80        73

    accuracy                           0.70       219
   macro avg       0.70      0.70      0.70       219
weighted avg       0.70      0.70      0.70       219
";"[[52 17  5]
 [18 43  9]
 [ 3 13 59]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:11 sec
WordFreq@0101@One;SVM;68.36;68.32;68.32;68.7;"              precision    recall  f1-score   support

          -1       0.71      0.75      0.73        73
           0       0.64      0.64      0.64        73
           1       0.78      0.73      0.75        73

    accuracy                           0.71       219
   macro avg       0.71      0.71      0.71       219
weighted avg       0.71      0.71      0.71       219
";"[[55 15  7]
 [14 47 13]
 [ 4 11 53]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:4 min:33 sec
WordFreq@0101@All;RandomForest;87.5;87.45;87.45;87.96;"              precision    recall  f1-score   support

          -1       0.84      0.93      0.88        73
           0       0.97      0.90      0.94        73
           1       0.91      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[68  4  9]
 [ 2 66  0]
 [ 3  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:46 sec
WordFreq@0101@One;RandomForest;87.1;87.03;87.03;87.53;"              precision    recall  f1-score   support

          -1       0.86      0.92      0.89        73
           0       0.92      0.90      0.91        73
           1       0.91      0.86      0.89        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.90       219
weighted avg       0.90      0.89      0.90       219
";"[[67  5  6]
 [ 2 66  4]
 [ 4  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:44 sec
