model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
WordPhoneme@1010@All;RandomForest;87.2;87.15;87.15;87.59;"              precision    recall  f1-score   support

          -1       0.84      0.95      0.89        73
           0       0.96      0.89      0.92        73
           1       0.93      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[69  6  7]
 [ 1 65  2]
 [ 3  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:4 sec
WordPhoneme@1010@One;RandomForest;87.31;87.26;87.26;87.73;"              precision    recall  f1-score   support

          -1       0.84      0.96      0.90        73
           0       0.98      0.89      0.94        73
           1       0.94      0.90      0.92        73

    accuracy                           0.92       219
   macro avg       0.92      0.92      0.92       219
weighted avg       0.92      0.92      0.92       219
";"[[70  6  7]
 [ 1 65  0]
 [ 2  2 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:6 sec
WordPhoneme@1011@All;SVM;66.23;66.2;66.2;66.53;"              precision    recall  f1-score   support

          -1       0.68      0.70      0.69        73
           0       0.60      0.64      0.62        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.68       219
weighted avg       0.69      0.68      0.68       219
";"[[51 15  9]
 [18 47 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:35 sec
WordPhoneme@1011@One;SVM;66.23;66.2;66.2;66.53;"              precision    recall  f1-score   support

          -1       0.68      0.70      0.69        73
           0       0.60      0.64      0.62        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.68       219
weighted avg       0.69      0.68      0.68       219
";"[[51 15  9]
 [18 47 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:40 sec
WordPhoneme@1011@All;RandomForest;86.91;86.86;86.86;87.3;"              precision    recall  f1-score   support

          -1       0.81      0.95      0.87        73
           0       0.98      0.89      0.94        73
           1       0.93      0.86      0.89        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[69  6 10]
 [ 1 65  0]
 [ 3  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:10 sec
WordPhoneme@1011@One;RandomForest;87.75;87.72;87.72;88.12;"              precision    recall  f1-score   support

          -1       0.84      0.93      0.88        73
           0       0.97      0.89      0.93        73
           1       0.93      0.90      0.92        73

    accuracy                           0.91       219
   macro avg       0.91      0.91      0.91       219
weighted avg       0.91      0.91      0.91       219
";"[[68  6  7]
 [ 2 65  0]
 [ 3  2 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:8 sec
WordPhoneme@1100@All;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:37 sec
WordPhoneme@1100@One;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.71      0.70        73
           0       0.62      0.66      0.64        73
           1       0.77      0.70      0.73        73

    accuracy                           0.69       219
   macro avg       0.69      0.69      0.69       219
weighted avg       0.69      0.69      0.69       219
";"[[52 14  9]
 [17 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:45 sec
WordPhoneme@1100@All;RandomForest;87.29;87.25;87.25;87.63;"              precision    recall  f1-score   support

          -1       0.86      0.95      0.90        73
           0       0.97      0.90      0.94        73
           1       0.92      0.89      0.90        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[69  4  7]
 [ 1 66  1]
 [ 3  3 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:2 sec
WordPhoneme@1100@One;RandomForest;87.08;87.03;87.03;87.43;"              precision    recall  f1-score   support

          -1       0.84      0.90      0.87        73
           0       0.94      0.89      0.92        73
           1       0.90      0.88      0.89        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[66  6  7]
 [ 2 65  2]
 [ 5  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:8 sec
WordPhoneme@1101@All;SVM;66.27;66.24;66.24;66.58;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:43 sec
WordPhoneme@1101@One;SVM;66.27;66.24;66.24;66.58;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:41 sec
WordPhoneme@1101@All;RandomForest;87.2;87.14;87.14;87.67;"              precision    recall  f1-score   support

          -1       0.80      0.95      0.87        73
           0       0.97      0.90      0.94        73
           1       0.92      0.82      0.87        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.89       219
weighted avg       0.90      0.89      0.89       219
";"[[69  5 12]
 [ 1 66  1]
 [ 3  2 60]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:5 sec
WordPhoneme@1101@One;RandomForest;87.41;87.36;87.36;87.79;"              precision    recall  f1-score   support

          -1       0.83      0.93      0.88        73
           0       0.96      0.90      0.93        73
           1       0.93      0.86      0.89        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[68  5  9]
 [ 2 66  1]
 [ 3  2 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:9 sec
WordPhoneme@1110@All;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.61      0.66      0.63        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.69       219
weighted avg       0.69      0.68      0.69       219
";"[[51 14  9]
 [18 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:41 sec
WordPhoneme@1110@One;SVM;66.49;66.45;66.45;66.82;"              precision    recall  f1-score   support

          -1       0.69      0.70      0.69        73
           0       0.61      0.66      0.63        73
           1       0.77      0.70      0.73        73

    accuracy                           0.68       219
   macro avg       0.69      0.68      0.69       219
weighted avg       0.69      0.68      0.69       219
";"[[51 14  9]
 [18 48 13]
 [ 4 11 51]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:43 sec
WordPhoneme@1110@All;RandomForest;87.06;87.01;87.01;87.48;"              precision    recall  f1-score   support

          -1       0.81      0.89      0.85        73
           0       0.93      0.90      0.92        73
           1       0.93      0.86      0.89        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[65  6  9]
 [ 4 66  1]
 [ 4  1 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:3 sec
WordPhoneme@1110@One;RandomForest;87.32;87.28;87.28;87.74;"              precision    recall  f1-score   support

          -1       0.83      0.93      0.88        73
           0       0.96      0.89      0.92        73
           1       0.94      0.89      0.92        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.90       219
weighted avg       0.91      0.90      0.90       219
";"[[68  6  8]
 [ 3 65  0]
 [ 2  2 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:1 sec
WordPhoneme@1111@All;SVM;66.28;66.25;66.25;66.59;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:38 sec
WordPhoneme@1111@One;SVM;66.28;66.25;66.25;66.59;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.59      0.64      0.61        73
           1       0.77      0.68      0.72        73

    accuracy                           0.67       219
   macro avg       0.68      0.67      0.67       219
weighted avg       0.68      0.67      0.67       219
";"[[50 15  9]
 [19 47 14]
 [ 4 11 50]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:38 sec
WordPhoneme@1111@All;RandomForest;87.18;87.13;87.13;87.6;"              precision    recall  f1-score   support

          -1       0.82      0.92      0.86        73
           0       0.93      0.90      0.92        73
           1       0.94      0.85      0.89        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.89       219
weighted avg       0.90      0.89      0.89       219
";"[[67  5 10]
 [ 4 66  1]
 [ 2  2 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:1 sec
WordPhoneme@1111@One;RandomForest;87.45;87.41;87.41;87.88;"              precision    recall  f1-score   support

          -1       0.84      0.90      0.87        73
           0       0.97      0.90      0.94        73
           1       0.88      0.86      0.87        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[66  3 10]
 [ 2 66  0]
 [ 5  4 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:2 sec
WordFreq@0001@All;SVM;60.42;60.21;60.21;61.65;"              precision    recall  f1-score   support

          -1       0.61      0.56      0.59        73
           0       0.44      0.55      0.49        73
           1       0.71      0.60      0.65        73

    accuracy                           0.57       219
   macro avg       0.59      0.57      0.58       219
weighted avg       0.59      0.57      0.58       219
";"[[41 19  7]
 [28 40 22]
 [ 4 14 44]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:30 sec
WordFreq@0001@One;SVM;65.75;65.76;65.76;65.94;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.58      0.59      0.59        73
           1       0.73      0.71      0.72        73

    accuracy                           0.66       219
   macro avg       0.66      0.66      0.66       219
weighted avg       0.66      0.66      0.66       219
";"[[50 16  8]
 [18 43 13]
 [ 5 14 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:17 sec
WordFreq@0001@All;RandomForest;87.2;87.15;87.15;87.61;"              precision    recall  f1-score   support

          -1       0.82      0.92      0.86        73
           0       0.96      0.90      0.93        73
           1       0.91      0.85      0.88        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.89       219
weighted avg       0.90      0.89      0.89       219
";"[[67  4 11]
 [ 3 66  0]
 [ 3  3 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:33 sec
WordFreq@0001@One;RandomForest;87.21;87.15;87.15;87.66;"              precision    recall  f1-score   support

          -1       0.84      0.93      0.88        73
           0       0.97      0.89      0.93        73
           1       0.90      0.88      0.89        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[68  4  9]
 [ 2 65  0]
 [ 3  4 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:32 sec
WordFreq@0010@All;SVM;60.26;60.07;60.07;61.43;"              precision    recall  f1-score   support

          -1       0.62      0.56      0.59        73
           0       0.43      0.52      0.47        73
           1       0.69      0.60      0.64        73

    accuracy                           0.56       219
   macro avg       0.58      0.56      0.57       219
weighted avg       0.58      0.56      0.57       219
";"[[41 19  6]
 [28 38 23]
 [ 4 16 44]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:28 sec
WordFreq@0010@One;SVM;65.65;65.62;65.62;65.91;"              precision    recall  f1-score   support

          -1       0.68      0.71      0.70        73
           0       0.59      0.60      0.60        73
           1       0.75      0.71      0.73        73

    accuracy                           0.68       219
   macro avg       0.68      0.68      0.68       219
weighted avg       0.68      0.68      0.68       219
";"[[52 16  8]
 [17 44 13]
 [ 4 13 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:19 sec
WordFreq@0010@All;RandomForest;87.42;87.37;87.37;87.88;"              precision    recall  f1-score   support

          -1       0.82      0.95      0.88        73
           0       0.97      0.89      0.93        73
           1       0.94      0.88      0.91        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.91       219
weighted avg       0.91      0.90      0.91       219
";"[[69  6  9]
 [ 2 65  0]
 [ 2  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:32 sec
WordFreq@0010@One;RandomForest;87.06;87.0;87.0;87.5;"              precision    recall  f1-score   support

          -1       0.83      0.95      0.88        73
           0       1.00      0.90      0.95        73
           1       0.90      0.86      0.88        73

    accuracy                           0.90       219
   macro avg       0.91      0.90      0.91       219
weighted avg       0.91      0.90      0.91       219
";"[[69  4 10]
 [ 0 66  0]
 [ 4  3 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:37 sec
WordFreq@0011@All;SVM;60.39;60.18;60.18;61.62;"              precision    recall  f1-score   support

          -1       0.61      0.56      0.59        73
           0       0.44      0.55      0.49        73
           1       0.71      0.60      0.65        73

    accuracy                           0.57       219
   macro avg       0.59      0.57      0.58       219
weighted avg       0.59      0.57      0.58       219
";"[[41 19  7]
 [28 40 22]
 [ 4 14 44]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:31 sec
WordFreq@0011@One;SVM;65.75;65.77;65.77;65.93;"              precision    recall  f1-score   support

          -1       0.67      0.68      0.68        73
           0       0.58      0.58      0.58        73
           1       0.74      0.73      0.73        73

    accuracy                           0.66       219
   macro avg       0.66      0.66      0.66       219
weighted avg       0.66      0.66      0.66       219
";"[[50 17  8]
 [18 42 12]
 [ 5 14 53]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:14 sec
WordFreq@0011@All;RandomForest;87.22;87.17;87.17;87.61;"              precision    recall  f1-score   support

          -1       0.83      0.93      0.88        73
           0       0.97      0.89      0.93        73
           1       0.91      0.88      0.90        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[68  5  9]
 [ 2 65  0]
 [ 3  3 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:31 sec
WordFreq@0011@One;RandomForest;87.21;87.16;87.16;87.65;"              precision    recall  f1-score   support

          -1       0.82      0.90      0.86        73
           0       0.96      0.89      0.92        73
           1       0.89      0.86      0.88        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[66  5  9]
 [ 2 65  1]
 [ 5  3 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:31 sec
WordFreq@0100@All;SVM;60.18;59.98;59.98;61.31;"              precision    recall  f1-score   support

          -1       0.62      0.56      0.59        73
           0       0.43      0.52      0.47        73
           1       0.68      0.60      0.64        73

    accuracy                           0.56       219
   macro avg       0.58      0.56      0.57       219
weighted avg       0.58      0.56      0.57       219
";"[[41 19  6]
 [27 38 23]
 [ 5 16 44]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:28 sec
WordFreq@0100@One;SVM;65.72;65.68;65.68;65.98;"              precision    recall  f1-score   support

          -1       0.68      0.71      0.70        73
           0       0.59      0.60      0.60        73
           1       0.75      0.71      0.73        73

    accuracy                           0.68       219
   macro avg       0.68      0.68      0.68       219
weighted avg       0.68      0.68      0.68       219
";"[[52 16  8]
 [17 44 13]
 [ 4 13 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:16 sec
WordFreq@0100@All;RandomForest;87.23;87.19;87.19;87.57;"              precision    recall  f1-score   support

          -1       0.86      0.88      0.87        73
           0       0.92      0.90      0.91        73
           1       0.90      0.90      0.90        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.90       219
weighted avg       0.90      0.89      0.90       219
";"[[64  4  6]
 [ 5 66  1]
 [ 4  3 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:33 sec
WordFreq@0100@One;RandomForest;87.26;87.21;87.21;87.68;"              precision    recall  f1-score   support

          -1       0.83      0.89      0.86        73
           0       0.96      0.90      0.93        73
           1       0.88      0.86      0.87        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[65  4  9]
 [ 2 66  1]
 [ 6  3 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:32 sec
WordFreq@0101@All;SVM;60.37;60.16;60.16;61.6;"              precision    recall  f1-score   support

          -1       0.61      0.56      0.59        73
           0       0.44      0.55      0.49        73
           1       0.71      0.60      0.65        73

    accuracy                           0.57       219
   macro avg       0.59      0.57      0.58       219
weighted avg       0.59      0.57      0.58       219
";"[[41 19  7]
 [28 40 22]
 [ 4 14 44]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:26 sec
WordFreq@0101@One;SVM;65.75;65.76;65.76;65.95;"              precision    recall  f1-score   support

          -1       0.68      0.68      0.68        73
           0       0.58      0.59      0.59        73
           1       0.73      0.71      0.72        73

    accuracy                           0.66       219
   macro avg       0.66      0.66      0.66       219
weighted avg       0.66      0.66      0.66       219
";"[[50 16  8]
 [18 43 13]
 [ 5 14 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:15 sec
WordFreq@0101@All;RandomForest;87.15;87.11;87.11;87.57;"              precision    recall  f1-score   support

          -1       0.84      0.95      0.89        73
           0       0.99      0.92      0.95        73
           1       0.93      0.88      0.90        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[69  4  9]
 [ 1 67  0]
 [ 3  2 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:36 sec
WordFreq@0101@One;RandomForest;87.09;87.03;87.03;87.5;"              precision    recall  f1-score   support

          -1       0.86      0.90      0.88        73
           0       0.96      0.89      0.92        73
           1       0.89      0.90      0.90        73

    accuracy                           0.90       219
   macro avg       0.90      0.90      0.90       219
weighted avg       0.90      0.90      0.90       219
";"[[66  4  7]
 [ 3 65  0]
 [ 4  4 66]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:34 sec
WordFreq@0110@All;SVM;60.2;60.0;60.0;61.38;"              precision    recall  f1-score   support

          -1       0.62      0.56      0.59        73
           0       0.43      0.52      0.47        73
           1       0.69      0.60      0.64        73

    accuracy                           0.56       219
   macro avg       0.58      0.56      0.57       219
weighted avg       0.58      0.56      0.57       219
";"[[41 19  6]
 [28 38 23]
 [ 4 16 44]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:29 sec
WordFreq@0110@One;SVM;65.64;65.61;65.61;65.89;"              precision    recall  f1-score   support

          -1       0.68      0.71      0.70        73
           0       0.59      0.60      0.60        73
           1       0.75      0.71      0.73        73

    accuracy                           0.68       219
   macro avg       0.68      0.68      0.68       219
weighted avg       0.68      0.68      0.68       219
";"[[52 16  8]
 [17 44 13]
 [ 4 13 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:13 sec
WordFreq@0110@All;RandomForest;87.27;87.22;87.22;87.67;"              precision    recall  f1-score   support

          -1       0.86      0.93      0.89        73
           0       0.96      0.90      0.93        73
           1       0.92      0.89      0.90        73

    accuracy                           0.91       219
   macro avg       0.91      0.91      0.91       219
weighted avg       0.91      0.91      0.91       219
";"[[68  5  6]
 [ 1 66  2]
 [ 4  2 65]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:35 sec
WordFreq@0110@One;RandomForest;87.01;86.97;86.97;87.43;"              precision    recall  f1-score   support

          -1       0.81      0.95      0.87        73
           0       0.98      0.89      0.94        73
           1       0.91      0.85      0.88        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.90       219
weighted avg       0.90      0.89      0.90       219
";"[[69  5 11]
 [ 1 65  0]
 [ 3  3 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:32 sec
WordFreq@0111@All;SVM;60.36;60.15;60.15;61.6;"              precision    recall  f1-score   support

          -1       0.61      0.56      0.59        73
           0       0.44      0.55      0.49        73
           1       0.71      0.60      0.65        73

    accuracy                           0.57       219
   macro avg       0.59      0.57      0.58       219
weighted avg       0.59      0.57      0.58       219
";"[[41 19  7]
 [28 40 22]
 [ 4 14 44]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:27 sec
WordFreq@0111@One;SVM;65.77;65.79;65.79;65.96;"              precision    recall  f1-score   support

          -1       0.67      0.68      0.68        73
           0       0.58      0.58      0.58        73
           1       0.74      0.73      0.73        73

    accuracy                           0.66       219
   macro avg       0.66      0.66      0.66       219
weighted avg       0.66      0.66      0.66       219
";"[[50 17  8]
 [18 42 12]
 [ 5 14 53]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:17 sec
WordFreq@0111@All;RandomForest;86.88;86.82;86.82;87.27;"              precision    recall  f1-score   support

          -1       0.81      0.92      0.86        73
           0       0.97      0.90      0.94        73
           1       0.91      0.85      0.88        73

    accuracy                           0.89       219
   macro avg       0.90      0.89      0.89       219
weighted avg       0.90      0.89      0.89       219
";"[[67  6 10]
 [ 1 66  1]
 [ 5  1 62]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:32 sec
WordFreq@0111@One;RandomForest;87.21;87.15;87.15;87.67;"              precision    recall  f1-score   support

          -1       0.81      0.96      0.88        73
           0       0.98      0.89      0.94        73
           1       0.96      0.88      0.91        73

    accuracy                           0.91       219
   macro avg       0.92      0.91      0.91       219
weighted avg       0.92      0.91      0.91       219
";"[[70  7  9]
 [ 1 65  0]
 [ 2  1 64]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:32 sec
WordFreq@1000@All;SVM;60.31;60.11;60.11;61.52;"              precision    recall  f1-score   support

          -1       0.63      0.58      0.60        73
           0       0.43      0.52      0.47        73
           1       0.70      0.60      0.65        73

    accuracy                           0.57       219
   macro avg       0.58      0.57      0.57       219
weighted avg       0.58      0.57      0.57       219
";"[[42 19  6]
 [28 38 23]
 [ 3 16 44]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:28 sec
WordFreq@1000@One;SVM;65.68;65.67;65.67;65.9;"              precision    recall  f1-score   support

          -1       0.68      0.70      0.69        73
           0       0.59      0.60      0.59        73
           1       0.75      0.71      0.73        73

    accuracy                           0.67       219
   macro avg       0.67      0.67      0.67       219
weighted avg       0.67      0.67      0.67       219
";"[[51 16  8]
 [18 44 13]
 [ 4 13 52]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:2 min:15 sec
WordFreq@1000@All;RandomForest;87.43;87.39;87.39;87.86;"              precision    recall  f1-score   support

          -1       0.82      0.92      0.86        73
           0       0.97      0.88      0.92        73
           1       0.89      0.86      0.88        73

    accuracy                           0.89       219
   macro avg       0.89      0.89      0.89       219
weighted avg       0.89      0.89      0.89       219
";"[[67  5 10]
 [ 2 64  0]
 [ 4  4 63]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomOverSampler train:[(-1, 732), (0, 732), (1, 732)]";;0 hour:1 min:36 sec
