model_name;classifier;f1;accuracy;recall;precision;classification;confusion;sample_train;sample_test;time_processing
WordPhoneme@1010@All;RandomForest;53.69;53.8;53.8;54.16;"              precision    recall  f1-score   support

          -1       0.47      0.48      0.48        31
           0       0.32      0.29      0.31        31
           1       0.64      0.68      0.66        31

    accuracy                           0.48        93
   macro avg       0.48      0.48      0.48        93
weighted avg       0.48      0.48      0.48        93
";"[[15 12  5]
 [14  9  5]
 [ 2 10 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:11 sec
WordPhoneme@1010@One;RandomForest;53.4;53.55;53.55;53.82;"              precision    recall  f1-score   support

          -1       0.58      0.61      0.59        31
           0       0.45      0.42      0.43        31
           1       0.61      0.61      0.61        31

    accuracy                           0.55        93
   macro avg       0.55      0.55      0.55        93
weighted avg       0.55      0.55      0.55        93
";"[[19  8  6]
 [10 13  6]
 [ 2 10 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:10 sec
WordPhoneme@1011@All;SVM;57.25;57.13;57.13;58.02;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:54 sec
WordPhoneme@1011@One;SVM;57.25;57.13;57.13;58.02;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:56 sec
WordPhoneme@1011@All;RandomForest;53.68;53.85;53.85;53.96;"              precision    recall  f1-score   support

          -1       0.56      0.61      0.58        31
           0       0.48      0.45      0.47        31
           1       0.70      0.68      0.69        31

    accuracy                           0.58        93
   macro avg       0.58      0.58      0.58        93
weighted avg       0.58      0.58      0.58        93
";"[[19 11  4]
 [ 9 14  6]
 [ 3  6 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:6 sec
WordPhoneme@1011@One;RandomForest;53.55;53.71;53.71;53.83;"              precision    recall  f1-score   support

          -1       0.58      0.58      0.58        31
           0       0.46      0.42      0.44        31
           1       0.59      0.65      0.62        31

    accuracy                           0.55        93
   macro avg       0.54      0.55      0.55        93
weighted avg       0.54      0.55      0.55        93
";"[[18 10  3]
 [ 7 13  8]
 [ 6  8 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:12 sec
WordPhoneme@1100@All;SVM;57.34;57.21;57.21;58.17;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:56 sec
WordPhoneme@1100@One;SVM;57.34;57.21;57.21;58.17;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:52 sec
WordPhoneme@1100@All;RandomForest;53.62;53.73;53.73;53.95;"              precision    recall  f1-score   support

          -1       0.53      0.55      0.54        31
           0       0.38      0.29      0.33        31
           1       0.54      0.65      0.59        31

    accuracy                           0.49        93
   macro avg       0.48      0.49      0.49        93
weighted avg       0.48      0.49      0.49        93
";"[[17 10  5]
 [ 9  9  6]
 [ 5 12 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:16 sec
WordPhoneme@1100@One;RandomForest;53.84;53.99;53.99;54.21;"              precision    recall  f1-score   support

          -1       0.53      0.58      0.55        31
           0       0.42      0.35      0.39        31
           1       0.67      0.71      0.69        31

    accuracy                           0.55        93
   macro avg       0.54      0.55      0.54        93
weighted avg       0.54      0.55      0.54        93
";"[[18 11  5]
 [11 11  4]
 [ 2  9 22]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:10 sec
WordPhoneme@1101@All;SVM;57.21;57.09;57.09;57.97;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:54 sec
WordPhoneme@1101@One;SVM;57.21;57.09;57.09;57.97;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:55 sec
WordPhoneme@1101@All;RandomForest;53.12;53.26;53.26;53.47;"              precision    recall  f1-score   support

          -1       0.58      0.61      0.59        31
           0       0.43      0.39      0.41        31
           1       0.62      0.65      0.63        31

    accuracy                           0.55        93
   macro avg       0.54      0.55      0.55        93
weighted avg       0.54      0.55      0.55        93
";"[[19 10  4]
 [ 9 12  7]
 [ 3  9 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:10 sec
WordPhoneme@1101@One;RandomForest;53.44;53.58;53.58;53.9;"              precision    recall  f1-score   support

          -1       0.58      0.48      0.53        31
           0       0.40      0.39      0.39        31
           1       0.57      0.68      0.62        31

    accuracy                           0.52        93
   macro avg       0.51      0.52      0.51        93
weighted avg       0.51      0.52      0.51        93
";"[[15  7  4]
 [12 12  6]
 [ 4 12 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:10 sec
WordPhoneme@1110@All;SVM;57.57;57.42;57.42;58.41;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:53 sec
WordPhoneme@1110@One;SVM;57.57;57.42;57.42;58.41;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:2 sec
WordPhoneme@1110@All;RandomForest;53.96;54.2;54.2;54.26;"              precision    recall  f1-score   support

          -1       0.47      0.52      0.49        31
           0       0.36      0.32      0.34        31
           1       0.65      0.65      0.65        31

    accuracy                           0.49        93
   macro avg       0.49      0.49      0.49        93
weighted avg       0.49      0.49      0.49        93
";"[[16 13  5]
 [12 10  6]
 [ 3  8 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:13 sec
WordPhoneme@1110@One;RandomForest;53.65;53.78;53.78;54.04;"              precision    recall  f1-score   support

          -1       0.53      0.55      0.54        31
           0       0.34      0.32      0.33        31
           1       0.59      0.61      0.60        31

    accuracy                           0.49        93
   macro avg       0.49      0.49      0.49        93
weighted avg       0.49      0.49      0.49        93
";"[[17 11  4]
 [11 10  8]
 [ 3 10 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:9 sec
WordPhoneme@1111@All;SVM;57.21;57.09;57.09;57.98;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:57 sec
WordPhoneme@1111@One;SVM;57.21;57.09;57.09;57.98;"              precision    recall  f1-score   support

          -1       0.47      0.55      0.51        31
           0       0.39      0.39      0.39        31
           1       0.77      0.65      0.70        31

    accuracy                           0.53        93
   macro avg       0.54      0.53      0.53        93
weighted avg       0.54      0.53      0.53        93
";"[[17 14  5]
 [13 12  6]
 [ 1  5 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:53 sec
WordPhoneme@1111@All;RandomForest;53.97;54.17;54.17;54.42;"              precision    recall  f1-score   support

          -1       0.57      0.52      0.54        31
           0       0.41      0.35      0.38        31
           1       0.58      0.71      0.64        31

    accuracy                           0.53        93
   macro avg       0.52      0.53      0.52        93
weighted avg       0.52      0.53      0.52        93
";"[[16  9  3]
 [10 11  6]
 [ 5 11 22]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:13 sec
WordPhoneme@1111@One;RandomForest;53.73;53.8;53.8;54.3;"              precision    recall  f1-score   support

          -1       0.53      0.61      0.57        31
           0       0.52      0.39      0.44        31
           1       0.62      0.68      0.65        31

    accuracy                           0.56        93
   macro avg       0.56      0.56      0.55        93
weighted avg       0.56      0.56      0.55        93
";"[[19 12  5]
 [ 6 12  5]
 [ 6  7 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:2 min:10 sec
WordFreq@0001@All;SVM;56.38;56.45;56.45;57.18;"              precision    recall  f1-score   support

          -1       0.59      0.71      0.65        31
           0       0.45      0.42      0.43        31
           1       0.70      0.61      0.66        31

    accuracy                           0.58        93
   macro avg       0.58      0.58      0.58        93
weighted avg       0.58      0.58      0.58        93
";"[[22 12  3]
 [ 7 13  9]
 [ 2  6 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:50 sec
WordFreq@0001@One;SVM;56.26;56.09;56.09;57.11;"              precision    recall  f1-score   support

          -1       0.56      0.58      0.57        31
           0       0.42      0.48      0.45        31
           1       0.76      0.61      0.68        31

    accuracy                           0.56        93
   macro avg       0.58      0.56      0.57        93
weighted avg       0.58      0.56      0.57        93
";"[[18 11  3]
 [12 15  9]
 [ 1  5 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:49 sec
WordFreq@0001@All;RandomForest;52.79;53.06;53.06;53.01;"              precision    recall  f1-score   support

          -1       0.49      0.61      0.54        31
           0       0.35      0.26      0.30        31
           1       0.65      0.65      0.65        31

    accuracy                           0.51        93
   macro avg       0.49      0.51      0.49        93
weighted avg       0.49      0.51      0.49        93
";"[[19 14  6]
 [10  8  5]
 [ 2  9 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:39 sec
WordFreq@0001@One;RandomForest;53.5;53.71;53.71;53.86;"              precision    recall  f1-score   support

          -1       0.59      0.65      0.62        31
           0       0.48      0.35      0.41        31
           1       0.53      0.61      0.57        31

    accuracy                           0.54        93
   macro avg       0.53      0.54      0.53        93
weighted avg       0.53      0.54      0.53        93
";"[[20  8  6]
 [ 6 11  6]
 [ 5 12 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:44 sec
WordFreq@0010@All;SVM;56.11;56.17;56.17;56.92;"              precision    recall  f1-score   support

          -1       0.59      0.71      0.65        31
           0       0.45      0.42      0.43        31
           1       0.70      0.61      0.66        31

    accuracy                           0.58        93
   macro avg       0.58      0.58      0.58        93
weighted avg       0.58      0.58      0.58        93
";"[[22 12  3]
 [ 7 13  9]
 [ 2  6 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:57 sec
WordFreq@0010@One;SVM;56.36;56.17;56.17;57.21;"              precision    recall  f1-score   support

          -1       0.55      0.55      0.55        31
           0       0.41      0.48      0.44        31
           1       0.76      0.61      0.68        31

    accuracy                           0.55        93
   macro avg       0.57      0.55      0.56        93
weighted avg       0.57      0.55      0.56        93
";"[[17 11  3]
 [13 15  9]
 [ 1  5 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:44 sec
WordFreq@0010@All;RandomForest;53.21;53.41;53.41;53.54;"              precision    recall  f1-score   support

          -1       0.53      0.68      0.59        31
           0       0.43      0.32      0.37        31
           1       0.67      0.65      0.66        31

    accuracy                           0.55        93
   macro avg       0.54      0.55      0.54        93
weighted avg       0.54      0.55      0.54        93
";"[[21 13  6]
 [ 8 10  5]
 [ 2  8 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:37 sec
WordFreq@0010@One;RandomForest;54.19;54.42;54.42;54.48;"              precision    recall  f1-score   support

          -1       0.58      0.61      0.59        31
           0       0.50      0.42      0.46        31
           1       0.62      0.68      0.65        31

    accuracy                           0.57        93
   macro avg       0.56      0.57      0.57        93
weighted avg       0.56      0.57      0.57        93
";"[[19  8  6]
 [ 9 13  4]
 [ 3 10 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:46 sec
WordFreq@0011@All;SVM;56.36;56.43;56.43;57.14;"              precision    recall  f1-score   support

          -1       0.59      0.71      0.65        31
           0       0.45      0.42      0.43        31
           1       0.70      0.61      0.66        31

    accuracy                           0.58        93
   macro avg       0.58      0.58      0.58        93
weighted avg       0.58      0.58      0.58        93
";"[[22 12  3]
 [ 7 13  9]
 [ 2  6 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:52 sec
WordFreq@0011@One;SVM;56.33;56.15;56.15;57.15;"              precision    recall  f1-score   support

          -1       0.56      0.58      0.57        31
           0       0.42      0.48      0.45        31
           1       0.76      0.61      0.68        31

    accuracy                           0.56        93
   macro avg       0.58      0.56      0.57        93
weighted avg       0.58      0.56      0.57        93
";"[[18 11  3]
 [12 15  9]
 [ 1  5 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:49 sec
WordFreq@0011@All;RandomForest;53.43;53.64;53.64;53.73;"              precision    recall  f1-score   support

          -1       0.58      0.58      0.58        31
           0       0.41      0.39      0.40        31
           1       0.64      0.68      0.66        31

    accuracy                           0.55        93
   macro avg       0.54      0.55      0.55        93
weighted avg       0.54      0.55      0.55        93
";"[[18 10  3]
 [10 12  7]
 [ 3  9 21]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:44 sec
WordFreq@0011@One;RandomForest;52.4;52.68;52.68;52.77;"              precision    recall  f1-score   support

          -1       0.51      0.58      0.55        31
           0       0.30      0.23      0.26        31
           1       0.57      0.65      0.61        31

    accuracy                           0.48        93
   macro avg       0.46      0.48      0.47        93
weighted avg       0.46      0.48      0.47        93
";"[[18 13  4]
 [ 9  7  7]
 [ 4 11 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:44 sec
WordFreq@0100@All;SVM;56.13;56.2;56.2;56.95;"              precision    recall  f1-score   support

          -1       0.59      0.71      0.65        31
           0       0.45      0.42      0.43        31
           1       0.70      0.61      0.66        31

    accuracy                           0.58        93
   macro avg       0.58      0.58      0.58        93
weighted avg       0.58      0.58      0.58        93
";"[[22 12  3]
 [ 7 13  9]
 [ 2  6 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:50 sec
WordFreq@0100@One;SVM;56.41;56.21;56.21;57.27;"              precision    recall  f1-score   support

          -1       0.55      0.55      0.55        31
           0       0.41      0.48      0.44        31
           1       0.76      0.61      0.68        31

    accuracy                           0.55        93
   macro avg       0.57      0.55      0.56        93
weighted avg       0.57      0.55      0.56        93
";"[[17 11  3]
 [13 15  9]
 [ 1  5 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:45 sec
WordFreq@0100@All;RandomForest;53.43;53.52;53.52;53.75;"              precision    recall  f1-score   support

          -1       0.54      0.61      0.58        31
           0       0.42      0.35      0.39        31
           1       0.62      0.65      0.63        31

    accuracy                           0.54        93
   macro avg       0.53      0.54      0.53        93
weighted avg       0.53      0.54      0.53        93
";"[[19 12  4]
 [ 8 11  7]
 [ 4  8 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:44 sec
WordFreq@0100@One;RandomForest;52.49;52.76;52.76;52.74;"              precision    recall  f1-score   support

          -1       0.52      0.48      0.50        31
           0       0.37      0.35      0.36        31
           1       0.56      0.61      0.58        31

    accuracy                           0.48        93
   macro avg       0.48      0.48      0.48        93
weighted avg       0.48      0.48      0.48        93
";"[[15 10  4]
 [11 11  8]
 [ 5 10 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:43 sec
WordFreq@0101@All;SVM;56.36;56.43;56.43;57.16;"              precision    recall  f1-score   support

          -1       0.59      0.71      0.65        31
           0       0.45      0.42      0.43        31
           1       0.70      0.61      0.66        31

    accuracy                           0.58        93
   macro avg       0.58      0.58      0.58        93
weighted avg       0.58      0.58      0.58        93
";"[[22 12  3]
 [ 7 13  9]
 [ 2  6 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:51 sec
WordFreq@0101@One;SVM;56.12;55.92;55.92;56.97;"              precision    recall  f1-score   support

          -1       0.56      0.58      0.57        31
           0       0.42      0.48      0.45        31
           1       0.76      0.61      0.68        31

    accuracy                           0.56        93
   macro avg       0.58      0.56      0.57        93
weighted avg       0.58      0.56      0.57        93
";"[[18 11  3]
 [12 15  9]
 [ 1  5 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:45 sec
WordFreq@0101@All;RandomForest;52.27;52.49;52.49;52.58;"              precision    recall  f1-score   support

          -1       0.60      0.58      0.59        31
           0       0.48      0.45      0.47        31
           1       0.59      0.65      0.62        31

    accuracy                           0.56        93
   macro avg       0.56      0.56      0.56        93
weighted avg       0.56      0.56      0.56        93
";"[[18  7  5]
 [ 9 14  6]
 [ 4 10 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:41 sec
WordFreq@0101@One;RandomForest;53.79;53.96;53.96;54.05;"              precision    recall  f1-score   support

          -1       0.52      0.48      0.50        31
           0       0.33      0.32      0.33        31
           1       0.59      0.65      0.62        31

    accuracy                           0.48        93
   macro avg       0.48      0.48      0.48        93
weighted avg       0.48      0.48      0.48        93
";"[[15 11  3]
 [12 10  8]
 [ 4 10 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:44 sec
WordFreq@0110@All;SVM;56.15;56.22;56.22;56.97;"              precision    recall  f1-score   support

          -1       0.59      0.71      0.65        31
           0       0.45      0.42      0.43        31
           1       0.70      0.61      0.66        31

    accuracy                           0.58        93
   macro avg       0.58      0.58      0.58        93
weighted avg       0.58      0.58      0.58        93
";"[[22 12  3]
 [ 7 13  9]
 [ 2  6 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:50 sec
WordFreq@0110@One;SVM;56.42;56.24;56.24;57.26;"              precision    recall  f1-score   support

          -1       0.56      0.58      0.57        31
           0       0.42      0.48      0.45        31
           1       0.76      0.61      0.68        31

    accuracy                           0.56        93
   macro avg       0.58      0.56      0.57        93
weighted avg       0.58      0.56      0.57        93
";"[[18 11  3]
 [12 15  9]
 [ 1  5 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:45 sec
WordFreq@0110@All;RandomForest;53.16;53.39;53.39;53.52;"              precision    recall  f1-score   support

          -1       0.55      0.68      0.61        31
           0       0.32      0.26      0.29        31
           1       0.67      0.65      0.66        31

    accuracy                           0.53        93
   macro avg       0.51      0.53      0.52        93
weighted avg       0.51      0.53      0.52        93
";"[[21 15  2]
 [ 8  8  9]
 [ 2  8 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:39 sec
WordFreq@0110@One;RandomForest;53.15;53.31;53.31;53.42;"              precision    recall  f1-score   support

          -1       0.61      0.61      0.61        31
           0       0.47      0.45      0.46        31
           1       0.62      0.65      0.63        31

    accuracy                           0.57        93
   macro avg       0.57      0.57      0.57        93
weighted avg       0.57      0.57      0.57        93
";"[[19  7  5]
 [10 14  6]
 [ 2 10 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:39 sec
WordFreq@0111@All;SVM;56.39;56.45;56.45;57.17;"              precision    recall  f1-score   support

          -1       0.59      0.71      0.65        31
           0       0.45      0.42      0.43        31
           1       0.70      0.61      0.66        31

    accuracy                           0.58        93
   macro avg       0.58      0.58      0.58        93
weighted avg       0.58      0.58      0.58        93
";"[[22 12  3]
 [ 7 13  9]
 [ 2  6 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:53 sec
WordFreq@0111@One;SVM;56.26;56.07;56.07;57.07;"              precision    recall  f1-score   support

          -1       0.56      0.58      0.57        31
           0       0.42      0.48      0.45        31
           1       0.76      0.61      0.68        31

    accuracy                           0.56        93
   macro avg       0.58      0.56      0.57        93
weighted avg       0.58      0.56      0.57        93
";"[[18 11  3]
 [12 15  9]
 [ 1  5 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:50 sec
WordFreq@0111@All;RandomForest;52.58;52.77;52.77;52.91;"              precision    recall  f1-score   support

          -1       0.52      0.55      0.53        31
           0       0.37      0.32      0.34        31
           1       0.61      0.65      0.62        31

    accuracy                           0.51        93
   macro avg       0.50      0.51      0.50        93
weighted avg       0.50      0.51      0.50        93
";"[[17 12  4]
 [10 10  7]
 [ 4  9 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:42 sec
WordFreq@0111@One;RandomForest;53.85;53.98;53.98;54.22;"              precision    recall  f1-score   support

          -1       0.58      0.58      0.58        31
           0       0.43      0.42      0.43        31
           1       0.59      0.61      0.60        31

    accuracy                           0.54        93
   macro avg       0.54      0.54      0.54        93
weighted avg       0.54      0.54      0.54        93
";"[[18 10  3]
 [ 8 13  9]
 [ 5  8 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:41 sec
WordFreq@1000@All;SVM;56.23;56.3;56.3;57.05;"              precision    recall  f1-score   support

          -1       0.59      0.71      0.65        31
           0       0.45      0.42      0.43        31
           1       0.70      0.61      0.66        31

    accuracy                           0.58        93
   macro avg       0.58      0.58      0.58        93
weighted avg       0.58      0.58      0.58        93
";"[[22 12  3]
 [ 7 13  9]
 [ 2  6 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:50 sec
WordFreq@1000@One;SVM;56.31;56.15;56.15;57.09;"              precision    recall  f1-score   support

          -1       0.53      0.52      0.52        31
           0       0.39      0.48      0.43        31
           1       0.76      0.61      0.68        31

    accuracy                           0.54        93
   macro avg       0.56      0.54      0.55        93
weighted avg       0.56      0.54      0.55        93
";"[[16 11  3]
 [14 15  9]
 [ 1  5 19]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:48 sec
WordFreq@1000@All;RandomForest;53.39;53.57;53.57;53.74;"              precision    recall  f1-score   support

          -1       0.46      0.39      0.42        31
           0       0.38      0.42      0.40        31
           1       0.61      0.65      0.62        31

    accuracy                           0.48        93
   macro avg       0.48      0.48      0.48        93
weighted avg       0.48      0.48      0.48        93
";"[[12 10  4]
 [14 13  7]
 [ 5  8 20]]";"Sample train:[(-1, 732), (0, 318), (1, 400)]
RandomUnderSampler train:[(-1, 318), (0, 318), (1, 318)]";;0 hour:1 min:47 sec
